timestep,AgentsAlive,AvgEnergy,CommunityPool,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,CommunityPool_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,9.598666666666665,0.0,0.00012980992118682977,0.0,0.0,0.0,0.0,0.004000000000000093,0.0,0.00038942976356048936,0.0,0.0,0.0
2,15.0,9.180000000000001,0.0,0.0020583034708932637,0.0,0.0,0.0,0.0,0.04704607670500629,0.0,0.004858209207781781,0.0,0.0,0.0
3,15.0,8.729333333333333,0.0,0.0075712715024301765,0.0,0.0,0.0,0.0,0.07889233169326428,0.0,0.008492151354044622,0.0,0.0,0.0
4,15.0,7.779999999999999,0.0,0.04775246046608681,0.0,25.4,0.0,0.0,0.11899579824514825,0.0,0.009462409221549686,0.0,3.0724582991474434,0.0
5,15.0,7.063999999999998,0.0,0.046104388110542224,0.0,18.4,0.0,0.0,0.13210097148267574,0.0,0.013177028857962767,0.0,5.083306010855534,0.0
6,15.0,6.401333333333331,0.0,0.03572108635515847,0.0,10.4,0.0,0.0,0.15019394868709676,0.0,0.026410579429669127,0.0,4.079215610874228,0.0
7,15.0,5.909333333333331,0.0,0.04201416518395147,0.0,1.2,0.0,0.0,0.15546918236958293,0.0,0.03757208735426062,0.0,1.8330302779823362,0.0
8,15.0,7.04733333333333,0.6499999999999997,0.15445238947123754,0.0,25.5,0.0,0.0,0.33461686216394465,1.1482595525402781,0.02866347489328911,0.0,4.631414470763764,0.0
9,14.7,7.833238095238092,0.6499999999999997,0.10688930072116691,0.0,16.8,0.0,0.45825756949558394,0.3808455683591127,1.1482595525402781,0.02978016737986143,0.0,4.308131845707604,0.0
10,14.7,8.101428571428567,-1.1102230246251566e-17,0.056518961425770356,0.0,11.2,0.0,0.45825756949558394,0.2960239158077581,5.4389598220420725e-17,0.03241177832099078,0.0,4.995998398718719,0.0
11,14.7,7.738095238095234,-1.1102230246251566e-17,0.05436413446243897,0.0,1.6,0.0,0.45825756949558394,0.379300466039016,5.4389598220420725e-17,0.04280748803437801,0.0,1.9595917942265426,0.0
12,14.7,8.06491428571428,4.674,0.11535007354204292,0.0,19.2,0.0,0.45825756949558394,0.5511795197100903,1.5672408876748969,0.046633877875345925,0.0,6.6452990903344595,0.0
13,14.6,8.241799999999996,8.431999999999999,0.13071079551111242,0.0,15.7,0.0,0.4898979485566356,0.6557937019376853,1.5416925763588534,0.055053804467139957,0.0,3.7960505792204615,0.0
14,14.6,8.177752380952374,10.778000000000002,0.1287258249316437,0.0,13.5,0.0,0.4898979485566356,0.6390684521478214,1.8428336875583757,0.05803869804374195,0.0,5.554277630799526,0.0
15,14.6,8.57574399842581,0.3229173553718981,0.09594382695220274,0.0,5.1,0.0,0.4898979485566356,0.7443014216349024,0.4083219888705184,0.033518359461887866,0.0,4.805205510693585,0.0
16,14.6,8.45181542699724,4.079917355371881,0.1207328043645219,0.0,12.9,0.0,0.4898979485566356,0.9736195918514157,4.400241679536549,0.04389143850786429,0.0,9.170059977993601,0.0
17,14.6,8.350729712711527,5.93591735537188,0.1254520875979966,0.0,10.8,0.0,0.4898979485566356,1.1614679936484593,5.386785462146239,0.05034485403242481,0.0,8.4,0.0
18,14.6,8.465727367904586,9.456595384618842,0.13888532892211822,0.0,16.4,0.0,0.4898979485566356,1.140841065287193,5.271727270428146,0.05920663307217746,0.0,6.959885056522126,0.0
19,14.6,8.27187022504744,10.368595384618843,0.1437561644924192,0.0,7.7,0.0,0.4898979485566356,1.0817560160310795,4.661354524435889,0.06916771305212076,0.0,7.211795892841118,0.0
20,14.6,8.532392923022014,6.65696329752681,0.1410041762718403,0.0,11.2,0.0,0.4898979485566356,1.1657908153830567,6.721170349084852,0.057320329947154365,0.0,7.896834808959854,0.0
21,14.6,8.273992923022014,9.320963297526799,0.14527590612432525,0.294,8.9,1.0,0.4898979485566356,1.3830191287143614,8.794598930819205,0.07764935231635467,0.8819999999999999,5.872818744010409,3.0
22,14.6,8.156591174842772,10.460566526696883,0.14755769597194815,0.434,9.2,0.5,0.4898979485566356,1.2692351733549398,10.07288578003616,0.08378791161184489,0.921218757950575,5.946427498927402,1.5
