timestep,AgentsAlive,AvgEnergy,CommunityPool,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,CommunityPool_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
205,14.9,16.93589933201529,443.5002338029079,0.16183796292671287,0.0,20.0,0.0,0.3,8.860015898657227,152.1994176620208,0.16419633088935198,0.0,7.37563556583431,0.0
206,14.9,16.80566123677719,445.6802338029079,0.1597546001922369,0.0,8.8,0.0,0.3,8.770457672425783,152.8788107045295,0.16739843664397322,0.0,4.664761515876241,0.0
207,14.9,16.55632790344386,446.7202338029077,0.158879862122752,0.0,4.4,0.0,0.3,8.818757601314534,152.9961036341451,0.1671330148051364,0.0,6.3118935352238,0.0
208,14.9,16.388756474872434,449.2602338029078,0.16757718341490335,0.0,8.4,0.0,0.3,8.7822677017809,153.4905545581169,0.16593353867819483,0.0,3.7735924528226414,0.0
209,14.9,13.69089933201531,496.1952338029074,0.11769700969824706,0.0,17.2,0.0,0.3,0.8334122034239423,51.37221942929681,0.019734910569966284,0.0,5.670978751503131,0.0
210,14.9,19.7899945701105,411.895233802908,0.21392198682455965,0.0,17.6,0.0,0.3,11.07248106903074,208.7190771192864,0.22977658643221519,0.0,4.079215610874227,0.0
211,14.9,16.90366123677719,454.6052338029076,0.1560921040033088,0.0,7.6,0.0,0.3,8.455476701541988,159.08244466515862,0.17954572224736048,0.0,4.17612260356422,0.0
212,14.9,16.797946951062904,457.59523380290767,0.15981007807206687,0.0,10.4,0.0,0.3,8.407498005438576,160.15323329959375,0.17875158931717824,0.0,6.974238309665078,0.0
213,14.9,16.531470760586714,459.2152338029076,0.16752186634462377,0.0,5.2,0.0,0.3,8.364713988060446,160.55659584881568,0.17844976010707794,0.0,3.6,0.0
214,14.9,13.64185171296769,506.5152338029071,0.11426249211256019,0.0,14.0,0.0,0.3,0.6144827543689784,56.489154899817365,0.019560996818566496,0.0,6.752777206453653,0.0
215,14.9,16.818851712967664,465.23523380290743,0.1589159560033016,0.0,16.4,0.0,0.3,8.598759924620314,163.1849358940198,0.1741397783367514,0.0,4.882622246293481,0.0
216,14.9,16.831613617729566,468.9852338029074,0.16097004014257543,0.0,14.0,0.0,0.3,8.600505599990816,163.81368424453703,0.17227972314104953,0.0,6.260990336999411,0.0
217,14.9,16.714470760586714,471.36523380290737,0.16290712341422459,0.0,8.8,0.0,0.3,8.513485037735594,164.75139257284113,0.17368968956534547,0.0,6.881860213634101,0.0
218,14.9,16.407232665348616,472.2852338029073,0.16863574190254912,0.0,3.2,0.0,0.3,8.478208547803492,164.93231269869005,0.17411691797865197,0.0,2.9933259094191533,0.0
219,14.9,13.540851712967688,518.4252338029069,0.11600381906744092,0.0,12.8,0.0,0.3,0.5954779690483096,59.989696104448655,0.017868254477456394,0.0,5.30659966456864,0.0
220,14.9,20.590090225563788,423.165941828251,0.21968252525250548,0.0,22.4,0.0,0.3,13.02858791519913,216.1120435225848,0.22929609500326437,0.0,4.8,0.0
221,14.9,16.949994570110515,479.3052338029071,0.16002740076678965,0.0,10.8,0.0,0.3,8.629028252887753,167.23726011570142,0.16651307610841493,0.0,3.6,0.0
222,14.9,16.726756474872424,480.7652338029071,0.16054544330876624,0.0,5.6,0.0,0.3,8.577752242356128,167.89141778543606,0.16871433072529127,0.0,4.454211490264018,0.0
223,14.9,16.39342314153909,481.2652338029071,0.1641867333108388,0.0,2.0,0.0,0.3,8.552941932976333,168.06588396594222,0.169658011169024,0.0,2.0,0.0
224,14.9,16.572137427253377,486.25523380290696,0.17115294225839756,0.0,19.2,0.0,0.3,8.6152720774565,167.69357363892252,0.1631215711331434,0.0,5.30659966456864,0.0
225,14.9,17.909994570110506,475.88523380290707,0.16609621415861642,0.0,20.8,0.0,0.3,11.29887124947537,169.7657755210147,0.1771631091038722,0.0,6.881860213634101,0.0
226,14.9,14.07375647487245,533.6552338029064,0.10423330159045607,0.0,8.8,0.0,0.3,0.6237655463041611,64.26504625235589,0.01727195484280377,0.0,4.664761515876241,0.0
227,14.9,13.824423141539114,534.6952338029064,0.10250363018952688,0.0,4.4,0.0,0.3,0.7331012850642914,65.32465946804578,0.020150081281914128,0.0,6.3118935352238,0.0
228,14.9,13.638042189158162,537.0952338029063,0.11105607755518762,0.0,8.0,0.0,0.3,0.711115345217139,65.86007376338343,0.020683602701548447,0.0,3.0983866769659336,0.0
229,14.9,13.717851712967686,541.1652338029063,0.11800359747063627,0.0,16.0,0.0,0.3,0.6719222540446571,65.22948662664083,0.023872391285082555,0.0,5.059644256269407,0.0
230,14.9,20.154666249308477,451.7994443292229,0.2169465685709852,0.0,17.6,0.0,0.3,12.060817791953518,230.01859555856745,0.22824968559071074,0.0,4.079215610874227,0.0
231,14.9,16.865280284396228,500.5552338029065,0.15716987596513804,0.0,7.6,0.0,0.3,8.55379139715206,175.68944054159905,0.17337914561472897,0.0,4.17612260356422,0.0
232,14.9,16.788613617729563,503.53523380290653,0.15874495019506232,0.0,10.8,0.0,0.3,8.435847384367788,177.04678763431312,0.17573014097055942,0.0,7.166589146867567,0.0
233,14.9,16.59013742725337,505.33523380290643,0.16319654709671075,0.0,6.4,0.0,0.3,8.496351413894931,176.701249179813,0.17563488497581828,0.0,3.6660605559646724,0.0
234,14.9,13.767185046301014,551.635233802906,0.11513703400239925,0.0,14.0,0.0,0.3,0.6252681535451758,70.71855541544907,0.02498929915579594,0.0,6.752777206453653,0.0
235,14.9,17.428518379634323,503.0902338029065,0.16356357416150108,0.0,16.4,0.0,0.3,10.519067844281837,180.29597065282374,0.17197089613388986,0.0,4.882622246293481,0.0
236,14.9,17.421804093920034,506.7102338029064,0.16667349480696614,0.0,13.6,0.0,0.3,10.423334162697225,181.23083965532828,0.1725477263974089,0.0,5.71314274283428,0.0
237,14.9,17.22199457011051,508.73023380290635,0.16846692209538755,0.0,7.2,0.0,0.3,10.568783021722123,180.46252746605026,0.1716870699232865,0.0,7.547184905645283,0.0
238,14.9,16.914756474872416,509.6502338029063,0.17409160243267857,0.0,3.2,0.0,0.3,10.534847857876096,180.63715740921916,0.1721332259508483,0.0,2.9933259094191533,0.0
239,14.9,13.562042189158158,563.0852338029057,0.12135922779660453,0.0,12.8,0.0,0.3,0.8381543295808186,72.95866649867105,0.028845605021956204,0.0,5.30659966456864,0.0
240,14.9,23.981899332015203,417.7752338029071,0.2753023790219814,0.0,22.8,0.0,0.3,14.2118951384652,276.7434221973259,0.27500595214207413,0.0,6.20966987850401,0.0
241,14.9,17.41442314153908,519.0252338029061,0.16315254991325082,0.0,12.0,0.0,0.3,8.813563008513334,185.5653450234562,0.17728589173858417,0.0,3.5777087639996634,0.0
242,14.9,17.191185046300987,520.4852338029061,0.16359566213182644,0.0,5.6,0.0,0.3,8.758861782486134,186.24244915880857,0.17979956081102938,0.0,4.454211490264018,0.0
243,14.9,16.85785171296765,520.9852338029061,0.16671419938681548,0.0,2.0,0.0,0.3,8.734755500204184,186.40692330469142,0.18101640067810293,0.0,2.0,0.0
244,14.9,13.99242314153911,571.2152338029056,0.11663984547984704,0.0,18.8,0.0,0.3,0.7148244004517448,80.3387471440934,0.027524287049300114,0.0,5.075431016179808,0.0
245,14.9,21.05561361772952,473.36523380290646,0.21233912888964152,0.0,19.2,0.0,0.3,13.096255810630169,246.28671969332342,0.22957800693174846,0.0,7.756287771866127,0.0
246,14.9,20.925375522491418,475.54523380290647,0.2114905977439207,0.0,8.8,0.0,0.3,13.126938087052427,246.14336254116378,0.22997425130401158,0.0,4.664761515876241,0.0
247,14.9,20.67604218915809,476.58523380290643,0.2101858750811047,0.0,4.4,0.0,0.3,13.055492021671219,246.93093505648392,0.2335886974780169,0.0,6.3118935352238,0.0
248,14.9,16.909804093920034,533.1052338029059,0.16296185794233553,0.0,8.4,0.0,0.3,8.850198212183939,191.15221279869056,0.15813899180338217,0.0,3.7735924528226414,0.0
249,14.9,15.105835839951794,566.6319004695722,0.14542544209708924,0.0,17.2,0.0,0.3,3.054387725550874,114.66631135538873,0.09375047894838907,0.0,5.670978751503131,0.0
250,14.9,25.361994987468485,419.1759418282503,0.2694954158538552,0.0,16.8,0.0,0.3,16.346759904600848,282.1382676104813,0.27503879785314245,0.0,4.664761515876241,0.0
251,14.9,21.15504218915808,481.6952338029063,0.20463702337375295,0.0,7.6,0.0,0.3,13.08063778508517,249.90546917344798,0.23822955807814206,0.0,4.17612260356422,0.0
252,14.9,14.475994570110535,583.2852338029053,0.09482556868262108,0.0,10.4,0.0,0.3,0.5234982709197612,89.47524323822236,0.01597626728591858,0.0,6.974238309665078,0.0
253,14.9,14.192185046301011,584.7652338029051,0.1007112250299671,0.0,4.8,0.0,0.3,0.5540997522507128,89.54868928270088,0.015522366045239223,0.0,3.487119154832539,0.0
254,14.9,14.213899332015297,587.995233802905,0.10275749345956756,0.0,13.6,0.0,0.3,0.4740144697019317,88.54202228531702,0.018575395871065856,0.0,6.499230723708769,0.0
255,14.9,18.537565998681917,529.1152338029057,0.15502630946350932,0.0,16.0,0.0,0.3,12.416794266790713,196.37380024248546,0.1835976361507367,0.0,4.732863826479693,0.0
256,14.9,18.54699457011049,532.9152338029056,0.15660356515192375,0.0,14.0,0.0,0.3,12.494779516425734,196.20539554591466,0.1820043762981468,0.0,6.260990336999411,0.0
257,14.9,14.349185046301008,596.5052338029047,0.09344818785483074,0.0,8.8,0.0,0.3,0.7245669231239916,90.39395459929062,0.021172477376262117,0.0,6.881860213634101,0.0
258,14.9,14.024613617729582,597.2852338029048,0.09779953930869652,0.0,2.8,0.0,0.3,0.6574954178400321,90.09278168095102,0.024008791859174206,0.0,3.1240998703626617,0.0
259,14.9,14.016899332015296,600.1452338029047,0.1009174882637155,0.0,12.4,0.0,0.3,0.6109535191662467,89.44573223780286,0.026274004973259366,0.0,5.2,0.0
260,14.9,21.047237677879885,504.36944432922166,0.21358025037219147,0.0,21.6,0.0,0.3,13.225477751100675,260.6197560146361,0.2316597086457372,0.0,4.454211490264017,0.0
261,14.9,17.460708855824784,559.3052338029051,0.15553988462042906,0.0,10.4,0.0,0.3,9.028026894935524,201.61610511607486,0.1773971378373935,0.0,3.6660605559646724,0.0
262,14.9,17.240804093920026,560.7152338029052,0.15578826616790473,0.0,5.6,0.0,0.3,9.006072604359053,201.9663037750443,0.17918679412685448,0.0,4.454211490264018,0.0
263,14.9,16.90747076058669,561.2152338029051,0.15958814499319013,0.0,2.0,0.0,0.3,9.02914340868007,201.91988769757972,0.17945566501376384,0.0,2.0,0.0
264,14.9,14.033518379634344,611.5952338029045,0.11431757863658851,0.0,18.8,0.0,0.3,0.7018015723517518,95.15463787811292,0.028390993682430858,0.0,5.075431016179809,0.0
265,14.9,18.25870885582477,557.115233802905,0.1619417929795826,0.0,20.0,0.0,0.3,11.01190362211075,206.5635196114399,0.18551669495635076,0.0,6.928203230275509,0.0
266,14.9,18.111137427253347,559.1552338029051,0.1617724813592088,0.0,8.4,0.0,0.3,11.055610729841305,206.1871609133402,0.18643030516497916,0.0,4.17612260356422,0.0
267,14.9,17.861804093920007,560.195233802905,0.16076703124937566,0.0,4.4,0.0,0.3,11.012440271911903,206.96806587080613,0.1887728916202114,0.0,6.3118935352238,0.0
268,14.9,17.67208980820573,562.6452338029051,0.1721763989931036,0.0,8.0,0.0,0.3,11.027413669451143,206.9579170952979,0.18708103416100494,0.0,3.0983866769659336,0.0
269,14.9,13.995232665348627,622.2652338029043,0.12402564602298287,0.0,15.2,0.0,0.3,0.8347793054468217,94.18437812279883,0.03119307708759762,0.0,5.30659966456864,0.0
