timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,9.599999999999998,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0
2,15.0,9.200000000000001,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0
3,15.0,8.799999999999999,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15.0,9.419999999999998,0.06917501431654997,2.964,0.0,25.5,0.0,0.2441311123146743,0.0072570858754998635,0.9221409870513294,0.0,6.103277807866851
5,15.0,10.319999999999999,0.049383043009172733,7.8450000000000015,0.0,32.5,0.0,0.23999999999999985,0.012464023535119008,1.5253671689137671,0.0,8.73212459828649
6,15.0,10.279999999999998,0.026760652979140386,8.829,0.0,9.0,0.0,0.20396078054371136,0.015269045593770635,1.0086471137122242,0.0,5.385164807134504
7,15.0,10.079999999999998,0.01100408163265305,8.748999999999999,0.0,5.0,0.0,0.13266499161421552,0.01197585118542857,1.5737881051780762,0.0,3.872983346207417
8,15.0,10.099999999999998,0.03198929110105604,9.649999999999999,0.0,10.5,0.0,0.24083189157584606,0.013888142485079507,2.7424733362423046,0.0,7.22841614740048
9,15.0,10.299999999999995,0.05962603744072505,9.36,0.0,15.0,0.0,0.32557641192199405,0.016644744063284866,1.7271826770784846,0.0,10.246950765959598
10,15.0,10.499999999999996,0.07011597136643402,9.913999999999998,0.0,15.0,0.0,0.28635642126552685,0.004527497121668932,1.962290498371737,0.0,6.708203932499369
11,15.0,10.599999999999998,0.06209774629530451,9.905,0.0,12.5,0.0,0.2529822128134703,0.009689886610633401,2.1594825769151273,0.0,9.013878188659973
12,15.0,10.639999999999997,0.057845990569631,10.163999999999998,0.0,11.0,0.0,0.28,0.017709713896462042,2.0558560260874303,0.0,4.358898943540674
13,15.0,10.939999999999998,0.048388391250026544,11.386,0.0,17.5,0.0,0.15620499351813324,0.023149241192438223,3.0380098749016597,0.0,8.73212459828649
14,15.0,11.059999999999995,0.06636868963305768,10.960999999999999,0.0,13.0,0.0,0.33526109228480405,0.012629964819653321,3.163252914327275,0.0,6.782329983125268
15,15.0,11.139999999999992,0.07050211062491796,10.852999999999998,0.0,12.0,0.0,0.3231098884280704,0.010203736281670314,2.533981254863579,0.0,6.782329983125268
16,15.0,10.999999999999995,0.07709229779868651,10.459,0.0,6.5,0.0,0.2529822128134707,0.011607613785102085,2.3246696539508567,0.0,5.024937810560445
17,15.0,11.139999999999993,0.082789252237966,11.470999999999997,0.0,14.5,0.0,0.4476605857119877,0.01930646667222133,1.9908412794595154,0.0,7.22841614740048
18,15.0,11.179999999999994,0.07881043703669224,11.507999999999997,0.0,11.0,0.0,0.351567916624939,0.021535582804212944,2.8956132338418397,0.0,7.3484692283495345
19,15.0,11.299999999999994,0.08661021599422376,11.899999999999999,0.0,13.0,0.0,0.41231056256176624,0.024350994078207497,2.70583074119576,0.0,7.14142842854285
20,15.0,11.339999999999993,0.08729898963941403,11.498999999999997,0.0,11.0,0.0,0.4294182110716776,0.03460877312160162,3.0414616551914633,0.0,6.6332495807108
21,15.0,11.379999999999992,0.09837758678142963,12.065999999999995,0.0,11.0,0.0,0.46861498055439943,0.03453971046814185,2.9501091505230783,0.0,7.0
22,15.0,11.353333333333326,0.10328243530357875,12.889999999999995,0.0,9.5,0.0,0.4853864439804639,0.034799392273337525,2.7229359155147215,0.0,3.5
23,14.9,11.469999999999994,0.09866513212343402,12.646999999999995,0.0,11.0,0.29999999999999993,0.3163858403911273,0.016933962841485947,2.5153053492568245,0.0,5.830951894845301
24,14.9,11.384761904761897,0.10442292921845382,12.409999999999997,0.8,8.5,0.29999999999999993,0.4510949138653558,0.01831844405902681,2.568116040991917,1.6000000000000003,6.34428877022476
25,14.9,11.31857142857142,0.11397070250765329,12.851999999999993,0.4,8.5,0.29999999999999993,0.4364277271184003,0.02083113582682642,3.059718287685975,1.2000000000000002,8.381527307120106
26,14.9,11.421428571428562,0.12029762080055617,13.031999999999993,0.0,12.5,0.29999999999999993,0.4791586068532443,0.025709166923581283,2.8105010229494662,0.0,4.031128874149275
27,14.9,11.401428571428564,0.12476189183765447,13.408999999999995,0.0,9.5,0.29999999999999993,0.5274851557808623,0.026006224235721746,2.3750639991377063,0.0,5.220153254455275
28,14.9,11.349523809523799,0.12581549948647466,12.480999999999995,0.4,9.0,0.29999999999999993,0.6889217313508388,0.021916232856987496,2.697741462779559,1.2000000000000002,7.3484692283495345
29,14.9,11.361904761904752,0.1368453238881532,13.196999999999992,0.8,10.0,0.29999999999999993,0.668365183219914,0.023913276253027697,3.062639547841044,1.6000000000000003,8.94427190999916
30,14.9,11.303333333333322,0.1440797831150093,12.923999999999992,0.4,8.0,0.29999999999999993,0.615079037378305,0.02873376822369075,2.9947727793607304,1.2000000000000002,5.0990195135927845
31,14.9,11.169999999999991,0.15421291161995845,12.691999999999993,0.8,6.5,0.29999999999999993,0.5510495037249885,0.03295690768651719,2.9973014529739905,2.4000000000000004,3.905124837953327
32,14.9,11.026190476190466,0.16223483870198874,12.522999999999993,1.2,9.0,0.29999999999999993,0.7030650421651897,0.0344665091014794,2.8334574286549628,2.5612496949731396,3.7416573867739413
33,14.9,10.847619047619038,0.1767464259690223,12.410999999999992,0.0,6.5,0.29999999999999993,0.7787425179717951,0.042954115968007654,3.1151386807010684,0.0,3.905124837953327
34,14.9,10.811904761904753,0.18615328993393976,11.941999999999991,0.4,8.5,0.29999999999999993,0.8907314378257148,0.0461445267195966,2.8179985805532257,1.2000000000000002,5.5
35,14.8,10.841904761904752,0.18551752525375123,12.409999999999993,0.4,8.5,0.4,0.8550763448696003,0.038449672036670234,2.3485016499887745,1.2000000000000002,4.5
36,14.7,10.846857142857132,0.18931791677481938,12.16699999999999,0.776,7.5,0.45825756949558405,0.6732045138442831,0.041039768846062114,2.471105218318313,2.3280000000000003,4.6097722286464435
37,14.7,10.810190476190467,0.19835228017546808,12.52999999999999,1.2,9.0,0.45825756949558405,0.6119804733594391,0.044203418394319835,1.8665744024817221,1.8330302779823358,3.7416573867739413
38,14.6,10.81542857142856,0.20115176273942073,11.893999999999991,0.0,8.0,0.4898979485566356,0.6221205488683553,0.036876363370430446,1.814228210562276,0.0,5.5677643628300215
39,14.6,10.637333333333322,0.21511084767423946,12.153999999999991,2.4,7.5,0.4898979485566356,0.7396614780024826,0.04370390633186604,1.548238999637975,3.6660605559646724,7.158910531638177
40,14.6,10.515428571428561,0.22440221582175868,11.62099999999999,1.2,7.0,0.4898979485566356,0.8064282325979586,0.05424453368293291,1.794538659377389,1.8330302779823358,6.4031242374328485
41,14.6,10.43638095238094,0.2352189652918343,11.145999999999992,2.0,8.5,0.4898979485566356,0.8582913786721558,0.04859344363193013,2.3219827734072442,3.22490309931942,6.34428877022476
42,14.6,10.107809523809511,0.24678732190194977,10.01699999999999,2.4,3.0,0.4898979485566356,0.8690428753947517,0.04879801940574565,2.0885643394446807,4.8,3.3166247903554
43,14.5,10.059274725274715,0.2540669117778789,10.122999999999989,0.8,7.5,0.6708203932499369,0.8482508758876893,0.04348177405363742,2.1871947787062758,1.6000000000000003,5.123475382979799
44,14.4,9.983340659340648,0.2585946571707252,10.02999999999999,4.0,5.5,0.6633249580710799,0.875716536772473,0.043446221112191055,1.9451221041363946,5.059644256269407,7.22841614740048
45,14.1,9.955318681318671,0.25969125379135655,9.929999999999993,2.0,4.0,0.7,0.839609262495661,0.03900798587811114,1.882578019631589,2.0,3.0
46,14.1,9.632108974358964,0.2731724847439053,9.33699999999999,3.9924999999999997,4.5,0.7,0.8322923894103178,0.04120681736868174,1.7699946327602227,3.9925563552691403,6.103277807866851
47,14.0,9.496834249084237,0.2790746221670155,9.247999999999992,3.6,3.5,0.6324555320336759,0.8697919303029833,0.04856990253885085,1.612952572148356,5.782732917920384,4.5
48,13.8,9.218720695970685,0.28717394303701244,9.098999999999991,3.6,4.5,0.8717797887081348,0.985026539851773,0.054084211889818726,1.77919897706805,3.32264954516723,4.716990566028302
49,13.8,8.988171245421233,0.3068558855140652,9.245999999999992,5.6,4.5,0.8717797887081348,0.9259081133173805,0.05165821427311127,2.0492008198319644,6.740919818541087,5.678908345800274
50,13.3,9.085369047619036,0.30330311784866026,8.882999999999992,2.4,4.0,1.004987562112089,0.865620986751334,0.0478035096930274,1.2889379348905818,2.65329983228432,4.898979485566356
51,13.3,8.627017399267388,0.32681591882928857,8.745999999999992,7.2,2.5,1.004987562112089,1.1206378175377683,0.05428416380631285,1.5934001380695297,3.4871191548325386,3.3541019662496847
52,13.3,8.286413003662991,0.3425420239476661,8.691999999999991,6.4,2.5,1.004987562112089,1.1754650584449273,0.058641139978684614,1.8314737235352294,6.248199740725323,4.031128874149275
53,12.6,8.19905078255077,0.3473979001205099,8.350999999999992,7.9959999999999996,4.0,0.7999999999999999,0.9567915548651394,0.0835153317306241,1.74947677892563,4.381796891687245,4.358898943540674
54,12.5,8.125374458874449,0.3579267009316872,7.9429999999999925,4.4,1.5,0.9219544457292888,0.9101574047370175,0.0867125651864016,1.73468181520416,5.2,2.29128784747792
55,12.0,8.005936105561094,0.34718467067925973,7.478999999999992,2.8,1.0,1.0,0.7345881069862512,0.09525085834425237,1.6858259103478028,1.8330302779823362,2.0
56,11.9,7.964756285381273,0.3469417535041961,7.179999999999991,6.747999999999999,2.5,1.0440306508910548,0.7370560825530826,0.0782928600299922,1.738493600793514,4.025759058860826,2.5
57,11.8,8.052325049950037,0.3407519367704124,6.967999999999992,7.5840000000000005,3.0,1.16619037896906,0.8461068064810187,0.08215065425454697,1.4301384548357539,5.770745532424732,3.3166247903554
58,11.6,8.014807997557986,0.34927400830058286,6.755999999999993,5.9985,1.5,1.3564659966250536,0.8431413609557955,0.07306792874668794,1.2645805628745042,3.6886339273503403,3.2015621187164243
59,11.6,7.8437263014762895,0.3670599870206641,6.413999999999993,4.4,1.5,1.3564659966250536,0.7396288034136403,0.07683778478777704,1.3360928111474886,5.499090833947008,2.29128784747792
60,10.8,8.239638014763004,0.34458714007300845,6.158999999999994,5.2,1.5,1.9390719429665315,1.0430313936671687,0.07244013560227235,1.3428436245520168,4.3999999999999995,2.29128784747792
61,10.7,8.226320998445987,0.3371645590596082,5.761999999999993,6.4,0.5,1.9000000000000004,1.1509778930452823,0.06836020957928968,1.279287301586316,4.079215610874228,1.5
62,10.6,8.167218434343422,0.33917616247729826,5.458999999999993,6.8,1.5,1.8,1.1936259436927248,0.06802831293818348,1.2620574471869328,5.670978751503129,3.2015621187164243
63,10.1,8.362391666666655,0.3155784374399599,5.091999999999993,5.588500000000001,1.5,1.757839583124695,0.9897988828726423,0.04582025722103964,1.2801703011709018,3.671238244788807,2.29128784747792
64,10.1,8.319103787878777,0.3284411822700891,4.766999999999994,3.9460000000000006,1.0,1.757839583124695,1.0121374092564561,0.03576305743634053,1.3370867585912283,4.646530318420402,2.0
65,9.8,8.508112373737362,0.328520980774588,4.529999999999995,4.0,2.0,1.8330302779823358,1.0680696491905157,0.05064699194609351,1.3577334053487813,3.0983866769659336,2.449489742783178
66,9.6,8.598799242424231,0.3212100687935194,4.204999999999994,7.992,0.0,1.8,0.9610971050212036,0.0521525183036054,1.295432360256605,5.3606507067705875,0.0
67,9.5,8.58538510101009,0.3108775912530411,3.9759999999999946,6.8,1.0,1.6881943016134133,0.858518083206757,0.07179926039100444,1.1915552861701375,4.4,2.0
68,8.9,9.020888888888878,0.2794371296463628,3.775999999999995,5.58,1.5,1.7578395831246947,1.0368709179447297,0.05718446383448091,1.5691794033825444,4.80703650911869,2.29128784747792
69,8.8,8.84204329004328,0.2947793180453643,3.653999999999995,5.042,1.5,1.8330302779823358,1.2035624521624275,0.06972796658360982,1.5418248927812774,3.5071179050610772,3.2015621187164243
70,8.5,8.96219336219335,0.29095412379493113,3.1889999999999956,4.8,1.5,1.746424919657298,1.489944120381852,0.07260577398638282,1.429247704213653,4.308131845707604,3.2015621187164243
71,8.4,8.981075036075024,0.27115787270064917,2.932999999999995,7.7385,0.0,1.8,1.443717713045973,0.050518242041352766,1.3573580957138753,3.4759804731902624,0.0
72,8.4,8.979920634920624,0.259359000698214,2.9119999999999955,6.0,1.5,1.8,1.3066896761078621,0.0576710389625468,1.479106487038711,4.09878030638384,2.29128784747792
73,8.3,8.902468975468963,0.27054127016558527,2.540999999999996,3.596,0.0,1.9000000000000001,1.2623865043639284,0.06302838368864909,1.224225877850978,4.171923297473241,0.0
