timestep,AgentsAlive,AvgEnergy,CommunityPool,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,CommunityPool_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,9.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
2,15.0,9.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0
3,15.0,8.799999999999999,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15.0,8.079999999999997,0.0,0.031937280810607246,0.0,9.6,0.0,0.0,0.15999999999999975,0.0,0.01290448176476177,0.0,4.800000000000001,0.0
5,15.0,7.106666666666664,0.0,0.06512605992390379,0.0,17.2,0.0,0.0,0.25333333333333335,0.0,0.006173837614480132,0.0,9.130169768410662,0.0
6,15.0,6.173333333333332,0.0,0.060857942982087375,0.0,16.0,0.0,0.0,0.24621580416825858,0.0,0.013204340102623523,0.0,8.0,0.0
7,15.0,5.49333333333333,0.0,0.04168898448875782,0.0,8.4,0.0,0.0,0.1866666666666666,0.0,0.021251920379864682,0.0,7.889233169326407,0.0
8,15.0,4.89333333333333,0.0,0.03464864864864894,0.0,6.0,0.0,0.0,0.17938165396098296,0.0,0.026631587592066176,0.0,5.138093031466052,0.0
9,15.0,4.653333333333331,0.0,0.06333330615778265,0.0,7.2,0.0,0.0,0.2508651696296906,0.0,0.03252242407521608,0.0,4.308131845707603,0.0
10,15.0,4.813333333333329,0.0,0.1283444257008347,0.0,13.2,0.0,0.0,0.3907826903934091,0.0,0.019899821474899666,0.0,8.4,0.0
11,15.0,4.919999999999996,0.0,0.15256215496854764,0.663,9.2,2.0,0.0,0.3461534662865912,0.0,0.01792085589180671,1.0668462869598412,5.670978751503129,3.3166247903554
12,15.0,4.859999999999996,0.0,0.1453999639757761,1.6829999999999998,2.4,5.5,0.0,0.3881007887420768,0.0,0.01982483806495801,1.5859196070419206,3.6660605559646724,6.103277807866851
