timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,9.599999999999998,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0
2,15.0,9.200000000000001,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0
3,15.0,8.799999999999999,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15.0,7.967999999999998,0.03222581457444031,0.0,21.6,0.0,0.0,0.1567673435381233,0.005409003887354056,0.0,7.83836717690617,0.0
5,15.0,7.103999999999997,0.03182158665304744,0.0,23.2,0.0,0.0,0.03200000000000038,0.0022744296901600516,0.0,7.332121111929343,0.0
6,15.0,6.495999999999998,0.01288052541391107,0.0,10.4,0.0,0.0,0.06974238309665085,0.00857052857237923,0.0,3.6660605559646724,0.0
7,15.0,6.031999999999998,0.004707222601959859,0.0,3.2,0.0,0.0,0.053065996645686446,0.007660215108142332,0.0,2.993325909419153,0.0
8,15.0,5.519999999999996,0.017922705314009857,0.0,5.6,0.0,0.0,0.06196773353931873,0.015914489938424373,0.0,4.454211490264018,0.0
9,15.0,5.787999999999995,0.13399446201914283,0.0,21.6,0.0,0.0,0.5111885931608586,0.025901723741372493,0.0,6.974238309665077,0.0
10,14.9,6.232571428571425,0.17903140559934416,0.0,19.6,0.0,0.3,0.6873506665272903,0.029584435508897812,0.0,8.662563131083086,0.0
11,14.9,6.493047619047614,0.15768109604139618,0.0,10.4,0.0,0.3,0.8612022446106656,0.06550119735104523,0.0,4.079215610874228,0.0
12,14.9,6.501999999999995,0.13658090346387305,0.0,6.4,0.0,0.3,0.7503957474411602,0.06883518297567792,0.0,3.6660605559646724,0.0
13,14.9,6.516380952380946,0.1035757502551093,0.0,6.4,0.0,0.3,0.4145555333721081,0.045601152875544,0.0,6.248199740725324,0.0
14,14.9,7.243238095238089,0.1371386056441009,0.0,19.2,0.0,0.3,0.44420260540492784,0.022232495347163168,0.0,5.878775382679628,0.0
15,14.9,7.97523809523809,0.14526230539749851,0.0,18.4,0.0,0.3,0.4919178074147149,0.010602827825450129,0.0,8.616263691415206,0.0
16,14.9,8.195142857142852,0.12985214042876186,0.0,12.4,0.0,0.3,0.6924529274176999,0.03005213642952886,0.0,4.17612260356422,0.0
17,14.9,8.149809523809518,0.11969590072461993,0.0,7.6,0.0,0.3,0.452688627201169,0.026768453549056655,0.0,7.031358332498779,0.0
18,14.9,8.024095238095232,0.10360623423711823,0.0,4.8,0.0,0.3,0.3468000920629565,0.02591664980449204,0.0,3.919183588453085,0.0
19,14.9,8.706476190476184,0.13984996992406934,0.0,18.0,0.0,0.3,0.5037614163727211,0.02472667973416786,0.0,6.752777206453653,0.0
20,14.9,9.442952380952374,0.14988056835132732,0.0,19.6,0.0,0.3,0.646706703298105,0.0260113948359183,0.0,8.284926070883193,0.0
21,14.9,9.828285714285707,0.11975898495389894,0.0,14.4,0.0,0.3,0.6852556733573825,0.02636066744980023,0.0,2.65329983228432,0.0
22,14.9,9.69457142857142,0.11345853542282716,0.0,5.2,0.0,0.3,0.651976106569416,0.03265847317169754,0.0,4.4,0.0
23,14.9,9.400380952380944,0.11207764642208633,0.0,2.8,0.0,0.3,0.5684632903465757,0.028958878609218117,0.0,2.561249694973139,0.0
24,14.9,10.269904761904751,0.15145392316210954,0.0,20.4,0.0,0.3,0.7008116059466182,0.030140411657545416,0.0,6.56048778674269,0.0
25,14.9,11.121142857142846,0.14239360265749673,0.0,20.8,0.0,0.3,0.6640493930212433,0.02779741054693827,0.0,7.756287771866127,0.0
26,14.9,11.437238095238083,0.11969571396479309,0.0,12.8,0.0,0.3,0.6876452244061072,0.033549175716938134,0.0,4.995998398718719,0.0
27,14.9,11.257238095238083,0.11309535099727588,0.0,4.0,0.0,0.3,0.6248058129170013,0.03037467034909038,0.0,4.0,0.0
28,14.9,11.164857142857132,0.11605446715294557,0.0,4.8,0.0,0.3,0.5920394743841196,0.0307722120545478,0.0,2.9933259094191533,0.0
29,14.9,12.063333333333322,0.14152272018264916,0.0,20.8,0.0,0.3,0.7471263465959272,0.028364893970397462,0.0,6.144916598294887,0.0
30,14.9,12.871428571428558,0.13236418166558006,0.0,19.2,0.0,0.3,0.6459689061126694,0.028791925464016946,0.0,6.3999999999999995,0.0
31,14.9,13.199904761904751,0.10862745840958846,0.0,12.0,0.0,0.3,0.6859108779034658,0.034266330642021524,0.0,5.059644256269407,0.0
32,14.9,13.156380952380939,0.11092784037840989,0.0,5.6,0.0,0.3,0.735001417617834,0.039142792789808575,0.0,3.6660605559646724,0.0
33,14.9,13.020952380952366,0.11080559674258153,0.0,8.8,0.0,0.3,0.6233869888508106,0.03472135283232797,0.0,5.30659966456864,0.0
34,14.8,12.99733333333332,0.11430942305941956,0.0,20.4,0.0,0.39999999999999997,0.5228378520164104,0.02235130548172222,0.0,7.031358332498778,0.0
35,14.8,12.89780952380951,0.1057258331230408,0.0,16.8,0.0,0.39999999999999997,0.5145315197412662,0.026079288387368612,0.0,7.110555533852471,0.0
36,14.8,12.772095238095224,0.11661589482697435,0.0,10.8,0.0,0.39999999999999997,0.7176461965983408,0.03301563489570878,0.0,6.4621977685614045,0.0
37,14.8,12.627809523809512,0.12395180052246335,0.0,6.0,0.0,0.39999999999999997,0.8919786459113845,0.0391195800460674,0.0,4.8166378315169185,0.0
38,14.8,12.517142857142842,0.1291757925365707,0.0,9.2,0.0,0.39999999999999997,0.9926672651597462,0.032582274595158486,0.0,4.019950248448356,0.0
39,14.8,13.232857142857128,0.1348246590032107,0.0,20.0,0.0,0.39999999999999997,1.1022998221714397,0.030048612520313704,0.0,6.196773353931867,0.0
40,14.8,13.826857142857131,0.1376980555475896,0.0,17.6,0.0,0.39999999999999997,1.0033595991770716,0.03349121262695493,0.0,7.631513611335565,0.0
41,14.8,14.104666666666654,0.1313647109388903,0.0,11.2,0.0,0.39999999999999997,1.131889792957496,0.035100807282598116,0.0,4.308131845707603,0.0
42,14.8,14.081523809523796,0.131013827492616,0.0,6.4,0.0,0.39999999999999997,1.182234265875607,0.03919377494792771,0.0,4.079215610874228,0.0
43,14.8,13.998190476190464,0.12453516339192368,0.0,7.2,0.0,0.39999999999999997,1.1532083963630255,0.03531549236159159,0.0,5.878775382679628,0.0
44,14.8,14.891809523809508,0.1373203099284283,0.0,20.8,0.0,0.39999999999999997,1.096316752480191,0.034377013208594355,0.0,4.664761515876241,0.0
45,14.8,15.559714285714273,0.1347454598562166,0.0,17.6,0.0,0.39999999999999997,1.2118034797232557,0.04326606358923737,0.0,8.039900496896713,0.0
46,14.8,15.869619047619036,0.1283187452077111,0.0,11.2,0.0,0.39999999999999997,1.3249706760970261,0.04597249606841347,0.0,6.6452990903344595,0.0
47,14.8,15.813142857142841,0.12309521225426193,0.0,6.4,0.0,0.39999999999999997,1.3679430442586433,0.04605337365472547,0.0,4.8,0.0
48,14.8,16.07857142857142,0.13558100781342425,0.0,14.8,0.0,0.39999999999999997,1.2233398579966523,0.047850381422481054,0.0,5.670978751503131,0.0
49,14.8,16.52142857142856,0.14610474847680288,0.0,18.4,0.0,0.39999999999999997,1.3884230928673225,0.0494019213797807,0.0,5.4258639865002145,0.0
50,14.7,16.870285714285703,0.1479035963911654,0.0,14.4,0.0,0.45825756949558405,1.1901376890178987,0.04316609787362658,0.0,8.799999999999999,0.0
51,14.7,16.971809523809515,0.14471831629702325,0.0,8.8,0.0,0.45825756949558405,1.1040363956010668,0.039848362069452255,0.0,4.995998398718719,0.0
52,14.7,17.216095238095228,0.1561413188278599,0.0,11.6,0.0,0.45825756949558405,1.035196691685302,0.04109977645712887,0.0,4.17612260356422,0.0
53,14.7,17.73466666666666,0.15434325785478878,0.0,14.8,0.0,0.45825756949558405,1.1841567279978573,0.03136557100791286,0.0,8.588364221433554,0.0
54,14.7,18.14666666666666,0.15581955579566245,0.0,14.8,0.0,0.45825756949558405,1.210161886436367,0.0320171569866375,0.0,4.749736834815167,0.0
55,14.7,18.460190476190473,0.14986319344044574,0.0,11.2,0.0,0.45825756949558405,1.0879248840282993,0.03221123332508137,0.0,6.144916598294887,0.0
56,14.7,18.992380952380948,0.15782214195877156,0.0,15.6,0.0,0.45825756949558405,0.9819666508600812,0.037405940563331366,0.0,7.255342858886822,0.0
57,14.7,19.50209523809523,0.15686505362838282,0.0,15.1,0.0,0.45825756949558405,1.175992333416326,0.034302202279511196,0.0,8.055432949258531,0.0
58,14.7,19.647904761904762,0.1578429061464284,0.0,9.2,0.0,0.45825756949558405,1.1146885759328484,0.032472137749137195,0.0,5.075431016179809,0.0
59,14.7,19.84428571428571,0.1573157482433121,0.0,9.9,0.0,0.45825756949558405,1.2023571143323,0.03520957174028698,0.0,4.060788100849391,0.0
60,14.7,20.58228571428571,0.1609296677708424,0.0,18.4,0.0,0.45825756949558405,1.0186960853393512,0.03953092894062476,0.0,6.499230723708768,0.0
61,14.7,21.226095238095237,0.16053413894488464,0.0,17.2,0.0,0.45825756949558405,1.1639754538403568,0.039876714033928506,0.0,5.946427498927402,0.0
62,14.7,21.424095238095237,0.15762570638737103,0.0,10.4,0.0,0.45825756949558405,1.305720610592165,0.043561055215376364,0.0,4.454211490264018,0.0
63,14.7,21.35209523809524,0.15594741547966257,0.0,5.6,0.0,0.45825756949558405,1.4279509795507728,0.042483500487560805,0.0,4.454211490264018,0.0
64,14.7,22.160952380952384,0.15816304889029079,0.0,18.8,0.0,0.45825756949558405,1.3437042920560336,0.04371888541400477,0.0,5.3814496188294845,0.0
65,14.6,23.118095238095243,0.15150581198776025,0.0,19.9,0.0,0.48989794855663565,1.729908442650842,0.04740040783279286,0.0,5.940538696111658,0.0
66,14.6,23.452571428571435,0.14805376188418398,0.0,12.0,0.0,0.48989794855663565,1.6512497184414812,0.045596035964062184,0.0,5.932958789676531,0.0
67,14.6,23.38419047619048,0.14672241678376038,0.0,5.6,0.0,0.48989794855663565,1.7705152381769538,0.04533885640745711,0.0,4.454211490264018,0.0
68,14.6,23.864190476190483,0.15220571141709308,0.0,13.6,0.0,0.48989794855663565,1.8049852456353939,0.04942051243602791,0.0,4.454211490264018,0.0
69,14.6,24.70800000000001,0.1517743219077497,0.0,19.2,0.0,0.48989794855663565,2.0320075169036285,0.048973575385880486,0.0,6.144916598294887,0.0
70,14.6,25.28076190476192,0.1448158607254603,0.0,15.6,0.0,0.48989794855663565,1.9433361594359944,0.04798407370660318,0.0,7.255342858886822,0.0
71,14.6,25.364380952380966,0.14174706158539377,0.0,8.0,0.0,0.48989794855663565,1.883017995393319,0.04831283569405313,0.0,4.381780460041329,0.0
72,14.6,25.84390476190477,0.14724479311459224,0.0,13.6,0.0,0.48989794855663565,1.8253397757820788,0.049386608645594014,0.0,4.079215610874228,0.0
73,14.5,26.46851282051283,0.14341352548770772,0.0,14.0,0.0,0.6708203932499369,1.868393673761475,0.039932990113672635,0.0,5.138093031466052,0.0
74,14.5,26.99772161172163,0.13972683053522555,0.0,14.8,0.0,0.6708203932499369,1.8012787675592221,0.041041727912212514,0.0,5.075431016179809,0.0
75,14.5,27.285135531135552,0.13422452200985704,0.0,11.2,0.0,0.6708203932499369,1.7334585795212927,0.04382456017273451,0.0,4.308131845707603,0.0
76,14.5,27.849765567765587,0.13927720794315018,0.0,14.8,0.0,0.6708203932499369,1.6235618415988857,0.044523480840034796,0.0,4.4,0.0
77,14.5,28.419465201465222,0.1389798987958621,0.0,15.2,0.0,0.6708203932499369,1.9685359304865129,0.042190842404702514,0.0,7.547184905645283,0.0
78,14.5,28.59087179487181,0.1402363590779731,0.0,10.8,0.0,0.6708203932499369,2.020735050400508,0.043323040156304025,0.0,6.462197768561405,0.0
79,14.5,28.917802197802217,0.13387350822493088,0.0,11.6,0.0,0.6708203932499369,2.0266554138627546,0.043350018203133986,0.0,5.2,0.0
80,14.5,29.610432234432256,0.13662608215486488,0.0,16.8,0.0,0.6708203932499369,1.886703167825759,0.04582389558651666,0.0,6.144916598294887,0.0
81,14.5,30.270703296703317,0.13710736076211444,0.0,16.8,0.0,0.6708203932499369,1.982324022399054,0.04235731288563978,0.0,5.3065996645686395,0.0
82,14.5,30.51325274725277,0.1374953600619871,0.0,10.0,0.0,0.6708203932499369,1.9878767266057729,0.043168334745673026,0.0,5.138093031466052,0.0
83,14.5,30.550952380952406,0.13381363146343533,0.0,7.2,0.0,0.6708203932499369,2.023168447483657,0.042178516350037526,0.0,6.64529909033446,0.0
