timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable
37,15.0,4.9666666666666375,0.31319910514541505,5.439999999999996,0.0,10.0
38,15.0,4.666666666666637,0.35619047619047817,5.929999999999996,0.0,5.0
39,15.0,4.166666666666637,0.39893333333333536,5.669999999999996,0.0,0.0
40,15.0,7.666666666666641,0.44289855072463946,5.409999999999996,0.0,0.0
41,15.0,7.366666666666641,0.46817496229261124,5.899999999999996,0.0,5.0
42,15.0,6.866666666666641,0.502265372168287,5.649999999999997,0.0,0.0
43,15.0,6.566666666666641,0.5536379018612547,6.189999999999997,0.0,5.0
44,15.0,9.13333333333331,0.4846715328467168,6.029999999999997,0.0,10.0
45,15.0,8.63333333333331,0.5127413127413145,5.809999999999997,0.0,0.0
46,15.0,16.33333333333332,0.1583673469387763,6.339999999999996,0.0,5.0
47,15.0,15.83333333333332,0.1633684210526325,4.679999999999996,0.0,0.0
48,15.0,15.33333333333332,0.16869565217391402,4.479999999999996,0.0,0.0
49,15.0,15.099999999999987,0.19543782192788917,5.759999999999996,4.0,10.0
50,15.0,14.65833333333332,0.20079590676520853,5.519999999999996,1.8750000000000002,0.0
51,15.0,14.158333333333319,0.2078869923484412,5.279999999999996,0.0,0.0
52,15.0,15.391666666666653,0.17282079047103505,6.519999999999996,0.0,10.0
53,15.0,15.291666666666654,0.17576748410535958,8.479999999999997,0.0,10.0
54,15.0,14.65833333333332,0.18631798370286234,8.159999999999997,4.0,0.0
55,15.0,14.224999999999987,0.19293106815075278,8.589999999999996,4.0,5.0
56,15.0,13.768666666666652,0.19847963976177896,8.259999999999996,1.655,0.0
57,15.0,13.268666666666652,0.20595890066824207,7.939999999999995,0.0,0.0
58,15.0,14.301999999999987,0.16309140912692932,9.099999999999996,0.0,5.0
59,15.0,14.001999999999986,0.17555269882080404,7.339999999999995,0.0,5.0
60,15.0,13.701999999999986,0.1866134708639462,7.749999999999995,0.0,5.0
61,15.0,13.201999999999986,0.19368109209042483,7.409999999999995,0.0,0.0
62,15.0,12.701999999999982,0.20130513130040883,7.079999999999995,0.0,0.0
63,15.0,12.201999999999982,0.209553989327798,6.769999999999995,0.0,0.0
64,15.0,11.70199999999998,0.2185077574583656,6.469999999999994,0.0,0.0
65,15.0,11.20199999999998,0.22826082643972434,6.169999999999995,0.0,0.0
66,15.0,10.70199999999998,0.23892522685271822,5.869999999999995,0.0,0.0
67,15.0,10.201999999999979,0.2506349517523814,5.569999999999994,0.0,0.0
68,15.0,9.701999999999979,0.2635516159325699,5.269999999999994,0.0,0.0
69,15.0,9.201999999999977,0.2778719602018904,4.9699999999999935,0.0,0.0
70,15.0,11.568666666666651,0.23173706755796397,5.419999999999994,0.0,5.0
71,15.0,11.068666666666651,0.2422052239555108,5.099999999999993,0.0,0.0
72,15.0,10.96866666666665,0.2565692173666412,4.779999999999993,0.0,10.0
73,15.0,10.46866666666665,0.26882336708484655,4.459999999999993,0.0,0.0
74,15.0,10.168666666666647,0.27861185777661324,4.159999999999994,0.0,5.0
75,15.0,9.868666666666648,0.3059965322344582,3.5999999999999943,0.0,5.0
76,15.0,9.368666666666646,0.32232737968168235,3.359999999999994,0.0,0.0
77,15.0,8.868666666666646,0.3404996366734332,3.1199999999999943,0.0,0.0
78,15.0,8.368666666666646,0.36084335749754515,2.879999999999994,0.0,0.0
79,15.0,7.868666666666645,0.38377248722076485,2.6399999999999944,0.0,0.0
80,15.0,10.035333333333314,0.337177528288936,2.399999999999994,0.0,0.0
81,15.0,9.535333333333313,0.3548579552075337,2.1699999999999946,0.0,0.0
82,15.0,9.035333333333313,0.3744951917164727,1.9499999999999946,0.0,0.0
83,15.0,8.535333333333313,0.39643312765237493,1.7299999999999947,0.0,0.0
84,14.0,8.633928571428552,0.37560939577485764,1.5099999999999947,0.0,0.0
85,14.0,8.13392857142855,0.39869844754586947,1.2899999999999967,0.0,0.0
86,14.0,10.491071428571411,0.3346504559270531,1.119999999999997,0.0,0.0
87,14.0,9.848214285714267,0.35131459655485187,0.9699999999999974,4.0,0.0
88,14.0,9.419642857142838,0.3700067704807055,0.8299999999999974,2.0,0.0
89,14.0,8.919642857142838,0.3907478907478923,0.6999999999999978,0.0,0.0
90,14.0,8.419642857142838,0.413952431449782,0.5899999999999982,0.0,0.0
91,14.0,7.919642857142838,0.4400869705266568,0.5099999999999989,0.0,0.0
92,14.0,10.276785714285698,0.3711679285093721,0.44999999999999885,0.0,0.0
93,14.0,9.776785714285698,0.3901500326157876,0.38999999999999885,0.0,0.0
94,14.0,10.7142857142857,0.35523809523809624,0.32999999999999885,0.0,0.0
95,14.0,10.2142857142857,0.37262737262737367,0.2799999999999992,0.0,0.0
96,14.0,9.928571428571415,0.3941418293936292,0.23999999999999921,0.0,5.0
97,14.0,9.428571428571413,0.41504329004329166,0.2099999999999996,0.0,0.0
98,14.0,14.642857142857135,0.19756097560975672,0.1899999999999996,0.0,0.0
99,14.0,14.142857142857135,0.20454545454545503,0.16999999999999962,0.0,0.0
100,14.0,13.642857142857135,0.21204188481675446,0.14999999999999963,0.0,0.0
101,14.0,13.142857142857133,0.2201086956521745,0.12999999999999964,0.0,0.0
102,14.0,12.642857142857133,0.22881355932203462,0.10999999999999964,0.0,0.0
103,14.0,12.142857142857133,0.23823529411764777,0.08999999999999964,0.0,0.0
104,14.0,13.285714285714276,0.20506912442396374,0.7999999999999996,0.0,5.0
105,14.0,12.785714285714276,0.21308858739026393,0.7599999999999996,0.0,0.0
106,14.0,12.57142857142856,0.22808441558441617,2.2199999999999998,4.0,10.0
107,14.0,12.071428571428559,0.23753169907016147,2.1399999999999997,0.0,0.0
108,14.0,11.571428571428559,0.24779541446208175,2.07,0.0,0.0
109,14.0,11.071428571428559,0.25898617511520805,2.01,0.0,0.0
110,14.0,12.214285714285703,0.22263993316624942,1.9499999999999997,4.0,0.0
111,14.0,11.785714285714274,0.23290043290043339,1.8899999999999997,2.0,0.0
112,14.0,11.142857142857128,0.24542124542124633,1.8299999999999996,4.0,0.0
113,14.0,10.642857142857128,0.2569511025886875,1.7699999999999996,0.0,0.0
114,14.0,10.142857142857126,0.26961770623742565,1.7099999999999995,0.0,0.0
115,14.0,9.642857142857126,0.28359788359788474,1.6499999999999995,0.0,0.0
116,14.0,9.357142857142838,0.29825517993457074,1.5899999999999994,0.0,5.0
117,14.0,8.714285714285696,0.316744730679158,1.5299999999999994,4.0,0.0
118,14.0,8.428571428571411,0.2672750977835734,1.4699999999999993,7.0,5.0
119,13.0,8.730769230769212,0.2724500169434101,1.4099999999999993,3.0,0.0
120,13.0,8.23076923076921,0.22975077881620032,1.3499999999999992,0.0,0.0
121,12.0,8.416666666666647,0.24339933993399443,1.2899999999999991,0.0,0.0
122,12.0,7.916666666666646,0.25877192982456254,1.229999999999999,0.0,0.0
123,12.0,7.416666666666646,0.27621722846442065,1.169999999999999,0.0,0.0
124,12.0,6.916666666666644,0.2961847389558243,1.109999999999999,0.0,0.0
125,12.0,6.416666666666643,0.31926406926407047,1.049999999999999,0.0,0.0
126,12.0,6.166666666666642,0.267813267813269,0.9899999999999989,4.0,0.0
127,11.0,6.227272727272703,0.28931652289316645,0.9299999999999988,0.0,0.0
128,11.0,7.545454545454522,0.31982475355969475,0.8699999999999988,0.0,0.0
129,11.0,7.136363636363613,0.3335263462652014,0.8099999999999987,2.0,0.0
130,11.0,7.181818181818159,0.3314154200230164,2.2499999999999987,4.0,5.0
131,11.0,6.681818181818159,0.35621521335807205,2.1499999999999986,0.0,0.0
132,11.0,6.181818181818158,0.24836601307189654,2.049999999999999,0.0,0.0
133,9.0,7.3888888888888635,0.2639933166248969,3.409999999999999,0.0,5.0
134,9.0,6.8888888888888635,0.28315412186380073,3.2699999999999987,0.0,0.0
135,9.0,6.388888888888864,0.30531400966183697,3.1299999999999986,0.0,0.0
136,9.0,5.888888888888864,0.3312368972746349,2.9899999999999984,0.0,0.0
137,9.0,5.7222222222221975,0.31499460625674436,2.8499999999999983,4.0,0.0
138,9.0,5.2222222222221975,0.3451536643026025,2.709999999999998,0.0,0.0
139,9.0,4.7222222222221975,0.3816993464052316,2.5699999999999985,7.0,0.0
140,9.0,4.2222222222221975,0.4269005847953249,2.4299999999999984,0.0,0.0
141,9.0,3.800555555555531,0.4742646461693425,2.2999999999999985,1.705,0.0
142,9.0,3.3005555555555306,0.41642821073893654,2.1799999999999984,0.0,0.0
143,7.0,3.743571428571404,0.472047319213895,2.0599999999999983,0.0,0.0
144,7.0,3.6721428571428327,0.3337547818193629,2.689999999999999,0.0,5.0
145,6.0,3.784166666666645,0.377853629890629,2.589999999999999,0.0,0.0
146,6.0,3.284166666666645,0.4353801911528412,2.489999999999999,0.0,0.0
147,6.0,2.7841666666666445,0.5135687917789133,2.389999999999999,0.0,0.0
148,6.0,2.284166666666644,0.5142857142857193,2.2899999999999987,0.0,0.0
149,5.0,2.2999999999999776,0.6260869565217464,2.1899999999999986,0.0,0.0
150,5.0,1.7999999999999772,0.0,2.0899999999999985,0.0,0.0
151,1.0,8.499999999999975,0.0,1.9899999999999984,0.0,0.0
152,1.0,7.999999999999974,0.0,1.8899999999999983,0.0,0.0
153,1.0,7.499999999999975,0.0,1.7899999999999983,0.0,0.0
154,1.0,6.999999999999975,0.0,1.6899999999999982,0.0,0.0
155,1.0,6.499999999999975,0.0,1.589999999999998,0.0,0.0
156,1.0,5.999999999999975,0.0,1.489999999999998,0.0,0.0
157,1.0,5.499999999999975,0.0,1.3899999999999981,0.0,0.0
158,1.0,4.999999999999975,0.0,1.2899999999999983,0.0,0.0
159,1.0,4.499999999999975,0.0,1.1899999999999982,0.0,0.0
160,1.0,3.999999999999975,0.0,1.089999999999998,0.0,0.0
161,1.0,3.499999999999975,0.0,0.9899999999999982,0.0,0.0
162,1.0,2.9999999999999756,0.0,0.8899999999999982,0.0,0.0
163,1.0,2.499999999999976,0.0,0.7899999999999983,0.0,0.0
164,1.0,1.9999999999999762,0.0,0.6899999999999982,0.0,0.0
165,1.0,1.499999999999976,0.0,0.5899999999999981,0.0,0.0
166,1.0,0.999999999999976,0.0,0.4899999999999981,0.0,0.0
167,1.0,0.4999999999999761,0.0,0.38999999999999807,0.0,0.0
168,1.0,-2.3869795029440866e-14,0.0,0.30999999999999883,0.0,0.0
