timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable
29,15.0,9.813666666666643,0.1979325883405234,6.809999999999995,0.0,10.0
30,15.0,9.313666666666641,0.2085585101941001,6.469999999999995,0.0,0.0
31,15.0,9.01366666666664,0.23325074269935886,6.129999999999995,0.0,5.0
32,15.0,8.51366666666664,0.24694934941205737,5.789999999999995,0.0,0.0
33,15.0,8.01366666666664,0.26235736172926893,5.449999999999995,0.0,0.0
34,15.0,7.513666666666639,0.2798160389216695,5.109999999999995,0.0,0.0
35,15.0,7.213666666666639,0.3173297598693847,6.249999999999995,0.0,5.0
36,15.0,6.713666666666638,0.3409628783741303,5.869999999999994,0.0,0.0
37,15.0,6.0803333333333045,0.35601118359739203,5.489999999999994,4.0,0.0
38,15.0,5.668333333333305,0.39637753601882,5.109999999999994,2.3200000000000003,0.0
39,15.0,5.168333333333305,0.43472428248952166,4.749999999999995,0.0,0.0
40,15.0,10.001666666666644,0.36675220796534047,4.419999999999995,0.0,0.0
41,15.0,9.501666666666644,0.3860515699000191,4.109999999999995,0.0,0.0
42,15.0,9.001666666666642,0.4074949083503072,3.8199999999999954,0.0,0.0
43,15.0,8.501666666666644,0.4314604979415819,3.559999999999996,0.0,0.0
44,15.0,7.868333333333309,0.45715173338982074,3.319999999999996,4.0,0.0
45,15.0,7.480333333333309,0.48884927884972695,3.0899999999999963,2.6800000000000006,0.0
46,15.0,12.313666666666649,0.31225648105537807,2.869999999999996,0.0,0.0
47,15.0,11.813666666666649,0.3254723813285947,2.6499999999999964,0.0,0.0
48,15.0,11.313666666666649,0.3398564175088159,2.4399999999999964,0.0,0.0
49,15.0,11.013666666666648,0.35637743006164224,2.969999999999996,0.0,5.0
50,15.0,10.513666666666648,0.3733257241896806,2.7499999999999964,0.0,0.0
51,15.0,10.013666666666648,0.3919665346249033,2.5599999999999974,0.0,0.0
52,15.0,14.846999999999989,0.18604282196927246,2.3999999999999972,0.0,0.0
53,15.0,14.346999999999989,0.19252650573484287,2.2399999999999975,0.0,0.0
54,15.0,13.913666666666655,0.20682781917060034,2.0799999999999974,4.0,5.0
55,15.0,13.28033333333332,0.22183178133079084,1.9199999999999973,4.0,0.0
56,15.0,14.866666666666656,0.17260388639760915,2.489999999999997,3.0,15.0
57,15.0,14.366666666666656,0.17861098221191085,2.309999999999997,0.0,0.0
58,15.0,13.866666666666655,0.18505128205128285,2.1399999999999975,0.0,0.0
59,15.0,13.366666666666655,0.19197339983374961,1.9899999999999978,0.0,0.0
60,15.0,12.866666666666653,0.19943350604490595,1.8499999999999979,0.0,0.0
61,15.0,12.499999999999988,0.19959466666666748,1.7199999999999982,3.0,0.0
62,15.0,12.399999999999984,0.22486021505376463,5.269999999999998,0.0,10.0
63,15.0,12.099999999999984,0.24586225895316893,5.049999999999998,0.0,5.0
64,15.0,13.13333333333332,0.2116277495769887,5.589999999999998,0.0,5.0
65,15.0,12.83333333333332,0.22557922077922155,5.389999999999998,0.0,5.0
66,15.0,12.533333333333319,0.23310638297872432,5.189999999999998,7.0,5.0
67,15.0,12.233333333333318,0.2504486830154413,4.9899999999999975,0.0,5.0
68,15.0,11.599999999999984,0.27178544061302756,4.789999999999997,4.0,0.0
69,15.0,12.578666666666651,0.22312204084517084,4.589999999999997,3.0,0.0
70,15.0,12.078666666666651,0.23235824410347083,4.389999999999997,0.0,0.0
71,15.0,11.578666666666651,0.24239213879932509,4.189999999999997,0.0,0.0
72,15.0,11.078666666666647,0.2533317286476522,3.9999999999999973,0.0,0.0
73,15.0,10.445333333333314,0.27890392307037826,3.829999999999998,4.0,0.0
74,15.0,9.945333333333314,0.29292577199803493,3.6699999999999977,0.0,0.0
75,15.0,9.445333333333314,0.30843214756258375,3.5099999999999976,0.0,0.0
76,15.0,8.811999999999982,0.32202552075452817,3.3499999999999974,4.0,0.0
77,15.0,8.711999999999982,0.3185797367615564,4.669999999999997,0.0,10.0
78,15.0,8.278666666666647,0.3663928705642361,4.469999999999997,4.0,5.0
79,15.0,7.778666666666647,0.3899440063992705,4.269999999999997,0.0,0.0
80,14.0,7.821428571428551,0.37084148727984534,4.069999999999997,0.0,0.0
81,14.0,7.678571428571408,0.3598006644518288,3.8699999999999966,7.0,0.0
82,14.0,8.607142857142838,0.35595732068761277,3.6699999999999964,0.0,0.0
83,14.0,8.107142857142836,0.37791063561988847,3.469999999999996,0.0,0.0
84,14.0,7.607142857142837,0.4027498323272991,3.269999999999996,0.0,0.0
85,14.0,7.321428571428551,0.41498257839721453,3.0699999999999963,0.0,5.0
86,14.0,10.035714285714269,0.3500254194204384,3.6299999999999963,3.0,5.0
87,14.0,9.749999999999982,0.3670852956567259,4.159999999999997,0.0,5.0
88,14.0,9.464285714285696,0.3690026954177912,3.9399999999999964,4.0,0.0
89,14.0,9.035714285714267,0.38594014680971345,3.719999999999996,2.0,0.0
90,14.0,8.535714285714267,0.40854751942618206,3.4999999999999964,0.0,0.0
91,14.0,8.249999999999982,0.41713048855906165,4.779999999999996,0.0,5.0
92,14.0,10.821428571428555,0.32131070249882265,4.5399999999999965,4.0,0.0
93,14.0,10.535714285714269,0.32033898305084874,4.299999999999996,4.0,0.0
94,14.0,9.892857142857126,0.3298091799896865,4.059999999999996,4.0,0.0
95,14.0,9.464285714285698,0.3506738544474406,3.819999999999996,2.0,0.0
96,14.0,8.964285714285698,0.37023335230506693,3.5799999999999956,0.0,0.0
97,14.0,8.464285714285696,0.3921036769138051,3.3399999999999954,0.0,0.0
98,14.0,10.821428571428557,0.3227251296558238,3.0999999999999956,0.0,0.0
99,14.0,10.749999999999986,0.32866635026103563,2.899999999999997,0.0,10.0
100,14.0,10.249999999999984,0.3446988551518182,2.749999999999997,0.0,0.0
101,14.0,9.607142857142842,0.36457780138077656,2.609999999999997,4.0,0.0
102,14.0,10.607142857142843,0.31192881192881283,2.469999999999997,8.0,0.0
103,14.0,10.107142857142842,0.3273599192327121,2.329999999999997,0.0,0.0
104,14.0,11.249999999999986,0.2886621315192752,2.1899999999999977,4.0,0.0
105,14.0,12.4642857142857,0.2695456406058132,3.5499999999999976,4.0,10.0
106,14.0,11.9642857142857,0.2808102345415786,3.3899999999999975,0.0,0.0
107,14.0,11.4642857142857,0.29305740987984064,3.2299999999999973,0.0,0.0
108,14.0,10.964285714285698,0.3064215914378794,3.069999999999997,0.0,0.0
109,14.0,10.607142857142842,0.31481481481481577,2.909999999999997,3.0,0.0
110,14.0,11.392857142857126,0.2733990147783263,2.7499999999999973,4.0,0.0
111,14.0,11.107142857142842,0.2680293982544797,2.589999999999997,4.0,0.0
112,14.0,12.178571428571413,0.221407624633432,2.429999999999997,3.0,0.0
113,14.0,11.535714285714269,0.24082264484741378,2.269999999999997,4.0,0.0
114,14.0,11.178571428571413,0.2412140575079884,2.1199999999999974,3.0,0.0
115,14.0,10.892857142857125,0.23208430913349076,2.7399999999999975,0.0,5.0
116,14.0,9.964285714285696,0.24756784434203927,2.5999999999999974,12.0,0.0
117,14.0,9.589642857142838,0.2549599110434846,2.4599999999999973,3.755,0.0
118,14.0,8.803928571428552,0.2753959561188488,2.3199999999999976,8.0,0.0
119,14.0,8.518214285714265,0.3055966506345962,3.6799999999999975,0.0,5.0
120,14.0,9.446785714285696,0.29472555722981153,3.4999999999999973,0.0,0.0
121,14.0,8.946785714285694,0.31119658753286306,3.319999999999997,0.0,0.0
122,14.0,8.446785714285694,0.32961759394045687,3.139999999999997,0.0,0.0
123,14.0,7.803928571428551,0.3430408546192736,2.9599999999999973,4.0,0.0
124,14.0,7.209285714285693,0.3156795646640109,2.7999999999999976,5.675,0.0
125,13.0,7.4176923076922865,0.34157898515463714,2.6599999999999975,3.0,0.0
126,13.0,6.9176923076922865,0.3662677809236259,2.519999999999998,0.0,0.0
127,13.0,6.417692307692286,0.39480356632460367,2.3799999999999977,0.0,0.0
128,13.0,7.302307692307671,0.4167767342738391,2.2399999999999975,4.0,0.0
129,13.0,6.648461538461517,0.4482417963848042,2.1099999999999977,4.0,0.0
130,13.0,6.148461538461517,0.385917169827368,1.9899999999999984,0.0,0.0
131,11.0,7.061363636363615,0.39558767592240573,1.8899999999999986,4.0,0.0
132,11.0,6.834090909090889,0.3624542733621563,1.7899999999999985,0.0,5.0
133,10.0,6.8174999999999795,0.40847084708471004,1.6899999999999984,4.0,0.0
134,10.0,6.41749999999998,0.36583993420768013,1.5899999999999983,2.0,0.0
135,9.0,6.630555555555535,0.3934273611692982,1.4899999999999984,0.0,0.0
136,9.0,6.130555555555535,0.3537041232442246,1.3899999999999983,0.0,0.0
137,8.0,6.146874999999979,0.40194458566344893,1.2899999999999983,4.0,0.0
138,8.0,5.646874999999979,0.3571823859593657,1.1899999999999982,0.0,0.0
139,7.0,5.953571428571409,0.3871797069157612,1.089999999999998,0.0,0.0
140,7.0,5.453571428571408,0.4226775189447114,0.9899999999999981,0.0,0.0
141,7.0,4.953571428571408,0.465341435781236,0.889999999999998,0.0,0.0
142,7.0,4.882142857142837,0.48050998014421786,0.7999999999999984,0.0,5.0
143,6.0,5.166666666666645,0.4408602150537657,0.7299999999999988,0.0,0.0
144,6.0,5.166666666666644,0.3483870967741949,0.6699999999999988,0.0,5.0
145,5.0,5.699999999999978,0.37894736842105425,0.6099999999999988,0.0,0.0
146,5.0,5.199999999999977,0.2692307692307705,0.5499999999999988,0.0,0.0
147,4.0,5.999999999999977,0.2916666666666681,0.4899999999999989,0.0,0.0
148,4.0,6.249999999999977,0.19000000000000083,1.1799999999999988,0.0,5.0
149,4.0,5.749999999999977,0.2065217391304357,1.099999999999999,0.0,0.0
150,4.0,5.249999999999976,0.22619047619047739,1.019999999999999,0.0,0.0
151,4.0,4.749999999999976,0.2500000000000011,0.9399999999999988,0.0,0.0
152,4.0,4.249999999999976,0.2794117647058838,0.8599999999999989,0.0,0.0
153,4.0,3.749999999999976,0.31666666666666865,0.7899999999999991,0.0,0.0
154,4.0,3.249999999999976,0.3653846153846181,0.7299999999999991,0.0,0.0
155,4.0,3.4999999999999765,0.35714285714285987,0.6699999999999992,0.0,5.0
156,4.0,2.9999999999999765,0.22222222222222343,0.6099999999999991,0.0,0.0
157,3.0,3.4999999999999774,0.2539682539682555,0.5699999999999998,0.0,0.0
158,3.0,2.9999999999999774,0.2962962962962985,0.5499999999999998,0.0,0.0
159,3.0,2.4999999999999774,0.35555555555555873,0.5299999999999998,0.0,0.0
160,3.0,1.9999999999999776,0.1666666666666674,0.5099999999999998,0.0,0.0
161,2.0,2.4999999999999782,0.2000000000000013,0.48999999999999977,0.0,0.0
162,2.0,1.9999999999999785,0.250000000000002,0.46999999999999975,0.0,0.0
163,2.0,1.4999999999999787,0.33333333333333726,0.44999999999999973,0.0,0.0
164,2.0,0.9999999999999789,0.0,0.4299999999999997,0.0,0.0
165,1.0,1.499999999999976,0.0,0.4099999999999997,0.0,0.0
166,1.0,0.999999999999976,0.0,0.3899999999999997,0.0,0.0
167,1.0,0.4999999999999761,0.0,0.36999999999999966,0.0,0.0
168,1.0,-2.3869795029440866e-14,0.0,0.34999999999999964,0.0,0.0
