timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable
36,15.0,6.933333333333305,0.40256410256410424,4.459999999999996,0.0,5.0
37,15.0,6.433333333333305,0.43385146804836117,4.219999999999996,0.0,0.0
38,15.0,5.933333333333305,0.4704119850187287,3.9799999999999964,0.0,0.0
39,15.0,5.633333333333305,0.5285996055226851,4.469999999999996,0.0,5.0
40,15.0,11.79999999999998,0.3427495291902083,4.2099999999999955,0.0,0.0
41,15.0,11.166666666666647,0.3550248756218919,3.9599999999999964,4.0,0.0
42,15.0,10.710333333333313,0.37123857541522876,3.7299999999999964,1.655,0.0
43,15.0,10.410333333333313,0.3998676528662777,3.5099999999999962,0.0,5.0
44,15.0,9.910333333333313,0.42004193154171454,3.289999999999996,0.0,0.0
45,15.0,9.410333333333313,0.44236005336922957,3.0699999999999963,0.0,0.0
46,15.0,12.935666666666652,0.29349000609855724,2.849999999999996,1.3800000000000001,0.0
47,15.0,12.435666666666652,0.30529033872106326,2.6399999999999966,0.0,0.0
48,15.0,13.468999999999987,0.2693064733008317,3.1699999999999964,0.0,5.0
49,15.0,12.835666666666652,0.27843941794132787,2.949999999999996,4.0,0.0
50,15.0,12.549333333333319,0.29729423431081003,2.7399999999999967,8.205,5.0
51,15.0,12.315999999999985,0.30979755331817804,3.2699999999999965,2.0,5.0
52,15.0,14.482666666666656,0.20668998956607187,3.0499999999999967,0.0,0.0
53,15.0,13.982666666666656,0.21408092559041436,2.8399999999999967,0.0,0.0
54,15.0,14.71999999999999,0.17113526570048387,2.639999999999997,5.5600000000000005,0.0
55,15.0,14.21999999999999,0.17715268010626728,2.439999999999997,0.0,0.0
56,15.0,13.71999999999999,0.18360868156786592,2.2399999999999967,0.0,0.0
57,15.0,13.086666666666654,0.18638138903039625,2.039999999999997,4.0,0.0
58,15.0,13.91999999999999,0.14406130268199302,1.8599999999999974,0.0,0.0
59,15.0,13.518333333333322,0.14747051329470318,1.7199999999999982,2.4750000000000005,0.0
60,15.0,13.018333333333322,0.15313446848461632,1.599999999999998,0.0,0.0
61,15.0,12.718333333333321,0.17002577207006575,1.479999999999998,0.0,5.0
62,15.0,12.218333333333318,0.17698358568635553,1.3599999999999979,0.0,0.0
63,15.0,11.96766666666665,0.19238132375196249,1.9799999999999982,1.7400000000000004,5.0
64,15.0,11.46766666666665,0.20076931275373378,1.8599999999999983,0.0,0.0
65,15.0,11.16766666666665,0.21571401566029014,2.4799999999999986,0.0,5.0
66,15.0,10.66766666666665,0.2258246622712463,2.3699999999999988,0.0,0.0
67,15.0,10.367666666666649,0.23148892389801734,3.0199999999999987,0.0,5.0
68,15.0,9.867666666666647,0.24321859271019952,2.8999999999999986,0.0,0.0
69,15.0,9.567666666666645,0.26942596012031395,3.5299999999999985,0.0,5.0
70,15.0,10.400999999999982,0.25124507258917506,3.3899999999999983,0.0,0.0
71,15.0,10.10099999999998,0.263107063107064,3.9999999999999982,0.0,5.0
72,15.0,9.60099999999998,0.27680912867872665,2.799999999999999,0.0,0.0
73,15.0,9.30099999999998,0.28956026233738386,2.679999999999999,0.0,5.0
74,15.0,8.667666666666644,0.29841172172441754,2.5599999999999987,4.0,0.0
75,15.0,8.767666666666646,0.30311878239491175,6.149999999999999,0.0,15.0
76,15.0,9.800999999999979,0.2702399981861272,3.359999999999999,0.0,5.0
77,15.0,9.500999999999976,0.2675461062578217,3.969999999999999,0.0,5.0
78,15.0,9.000999999999976,0.28240812749200805,3.8299999999999987,0.0,0.0
79,15.0,8.700999999999976,0.30644753476611997,5.919999999999999,0.0,5.0
80,15.0,9.600999999999976,0.28789130761842063,5.089999999999999,4.0,5.0
81,15.0,9.100999999999976,0.30370777326057086,4.909999999999998,0.0,0.0
82,15.0,8.600999999999974,0.32136314898784546,4.729999999999999,0.0,0.0
83,15.0,8.300999999999975,0.3179857848452008,5.2799999999999985,0.0,5.0
84,15.0,7.8009999999999735,0.3383668760415346,5.079999999999998,0.0,0.0
85,15.0,7.700999999999974,0.34966887417218717,4.889999999999999,4.0,5.0
86,15.0,10.200999999999976,0.3179731834569608,4.709999999999998,3.0,5.0
87,15.0,9.700999999999976,0.33436186418353353,4.5299999999999985,0.0,0.0
88,15.0,9.200999999999976,0.3525317296429147,4.349999999999998,0.0,0.0
89,15.0,8.900999999999975,0.36441348662447615,4.169999999999998,0.0,5.0
90,15.0,8.400999999999975,0.38610218360248294,3.9899999999999975,0.0,0.0
91,15.0,7.767666666666641,0.419871547297203,3.8099999999999974,4.0,0.0
92,15.0,8.467666666666643,0.41033998609088385,3.6299999999999972,4.0,0.0
93,15.0,7.8343333333333085,0.4355699272433331,3.4499999999999975,4.0,0.0
94,15.0,7.495333333333309,0.4667259628213136,3.2699999999999974,4.415000000000001,0.0
95,14.0,7.743928571428548,0.43477444475922766,3.089999999999997,4.0,0.0
96,14.0,10.08857142857141,0.3721224258607452,2.909999999999997,0.8250000000000002,0.0
97,14.0,9.445714285714265,0.404821320542738,2.729999999999997,4.0,0.0
98,14.0,12.017142857142842,0.3131198627810621,5.529999999999997,0.0,5.0
99,14.0,11.517142857142842,0.32671350604245775,5.269999999999997,0.0,0.0
100,14.0,11.159999999999982,0.3272712310730759,5.019999999999997,3.0,0.0
101,14.0,10.659999999999982,0.3426216640502371,4.779999999999997,0.0,0.0
102,14.0,10.159999999999982,0.3594829664149142,4.5399999999999965,0.0,0.0
103,14.0,9.659999999999982,0.37808974521485794,4.299999999999996,0.0,0.0
104,14.0,12.243928571428558,0.2929086052645842,4.059999999999996,0.0,5.0
105,14.0,11.743928571428558,0.305379245028913,3.829999999999997,0.0,0.0
106,14.0,14.10107142857142,0.20018199514438462,3.6099999999999968,0.0,0.0
107,14.0,13.601071428571418,0.2075410475615298,3.3899999999999966,0.0,0.0
108,14.0,12.958214285714275,0.21783716104748074,3.169999999999997,4.0,0.0
109,14.0,12.672499999999989,0.20946247901409598,3.6999999999999966,1.0,5.0
110,14.0,12.458214285714273,0.2315638808916345,3.4599999999999964,4.0,10.0
111,14.0,12.092499999999987,0.23009075451557592,3.2199999999999966,2.8800000000000003,0.0
112,14.0,11.592499999999987,0.24001487590938986,2.9899999999999967,0.0,0.0
113,14.0,11.092499999999987,0.25083366680005414,2.779999999999997,0.0,0.0
114,14.0,10.592499999999985,0.2626738210035029,2.589999999999997,0.0,0.0
115,14.0,10.161071428571413,0.2694883935789363,2.409999999999997,1.9600000000000004,0.0
116,14.0,9.661071428571413,0.22831517674591972,2.2399999999999975,0.0,0.0
117,14.0,9.446785714285696,0.266101200602733,2.8499999999999983,4.0,10.0
118,14.0,9.303928571428553,0.26525167665623073,4.899999999999998,3.0,5.0
119,14.0,8.875357142857123,0.27317957886144395,4.6999999999999975,2.0,0.0
120,14.0,8.589642857142836,0.30067950842554936,5.239999999999998,0.0,5.0
121,14.0,8.303928571428548,0.3153259153216157,5.769999999999998,0.0,5.0
122,13.0,9.942692307692285,0.2531965732615622,5.549999999999998,0.0,0.0
123,13.0,9.288846153846132,0.2799374448581533,5.329999999999997,4.0,0.0
124,13.0,8.78884615384613,0.29586316707230575,5.109999999999998,0.0,0.0
125,13.0,8.442692307692285,0.29818161429477685,4.889999999999997,3.0,0.0
126,13.0,8.173461538461513,0.26915988267218927,4.669999999999997,0.0,5.0
127,12.0,8.354583333333307,0.21709633649932258,4.4499999999999975,0.0,0.0
128,12.0,8.604583333333307,0.2842437008700156,4.979999999999997,4.0,10.0
129,12.0,8.18791666666664,0.2893788272013309,4.739999999999997,2.0,0.0
130,12.0,7.687916666666639,0.3081991942622815,4.4999999999999964,0.0,0.0
131,12.0,7.021249999999973,0.3157033212667908,4.259999999999997,4.0,0.0
132,12.0,6.771249999999971,0.3529987898180642,4.019999999999997,0.0,5.0
133,12.0,6.437916666666638,0.3950067956766572,3.7799999999999963,3.0,0.0
134,12.0,5.937916666666638,0.4282681917058473,3.5399999999999965,0.0,0.0
135,11.0,5.954545454545425,0.4136016655100647,3.3099999999999965,0.0,0.0
136,11.0,5.545454545454516,0.4049180327868873,3.1199999999999974,2.0,0.0
137,10.0,5.59999999999997,0.4410714285714308,2.9599999999999973,0.0,0.0
138,10.0,5.0999999999999694,0.3553921568627465,2.799999999999997,0.0,0.0
139,8.0,5.874999999999971,0.38563829787234183,2.639999999999997,0.0,0.0
140,8.0,5.37499999999997,0.33887043189368926,2.479999999999997,0.0,0.0
141,7.0,5.642857142857112,0.36889692585895295,2.3199999999999967,0.0,0.0
142,7.0,5.142857142857112,0.40476190476190665,2.159999999999997,0.0,0.0
143,7.0,4.642857142857112,0.44835164835165076,1.999999999999997,0.0,0.0
144,7.0,4.142857142857112,0.4195402298850597,1.839999999999997,0.0,0.0
145,6.0,4.333333333333301,0.46794871794872095,1.679999999999997,0.0,0.0
146,6.0,3.8333333333333006,0.4347826086956552,1.519999999999997,0.0,0.0
147,5.0,4.099999999999965,0.48780487804878425,1.3699999999999974,0.0,0.0
148,5.0,3.599999999999965,0.4444444444444484,1.2299999999999975,0.0,0.0
149,4.0,3.999999999999962,0.5000000000000051,1.0899999999999974,0.0,0.0
150,4.0,2.999999999999962,0.3888888888888937,0.9499999999999974,4.0,0.0
151,3.0,3.8333333333332935,0.4637681159420348,0.8099999999999974,2.0,0.0
152,3.0,3.3333333333332935,0.3000000000000047,0.6699999999999974,0.0,0.0
153,2.0,4.499999999999957,0.33333333333333925,0.5299999999999974,0.0,0.0
154,2.0,3.999999999999958,0.3750000000000069,0.38999999999999735,0.0,0.0
155,2.0,3.499999999999958,0.42857142857143704,0.28999999999999887,0.0,0.0
156,2.0,2.999999999999958,0.0,0.22999999999999887,0.0,0.0
157,1.0,5.4999999999999805,0.0,0.17999999999999924,0.0,0.0
158,1.0,4.9999999999999805,0.0,0.14999999999999963,0.0,0.0
159,1.0,4.4999999999999805,0.0,0.12999999999999964,0.0,0.0
160,1.0,3.9999999999999805,0.0,0.10999999999999964,0.0,0.0
161,1.0,6.4999999999999805,0.0,0.08999999999999964,4.0,0.0
162,1.0,5.9999999999999805,0.0,0.06999999999999963,1.0,0.0
163,1.0,5.4999999999999805,0.0,0.04999999999999963,0.0,0.0
164,1.0,4.9999999999999805,0.0,0.029999999999999628,0.0,0.0
165,1.0,4.4999999999999805,0.0,0.009999999999999627,0.0,0.0
166,1.0,5.9999999999999805,0.0,0.0,3.0,0.0
167,1.0,5.4999999999999805,0.0,0.0,0.0,0.0
168,1.0,4.9999999999999805,0.0,0.0,0.0,0.0
169,1.0,4.4999999999999805,0.0,0.0,0.0,0.0
170,1.0,3.9999999999999805,0.0,0.0,0.0,0.0
171,1.0,3.4999999999999805,0.0,0.0,0.0,0.0
172,1.0,2.999999999999981,0.0,0.0,0.0,0.0
173,1.0,2.4999999999999813,0.0,0.0,0.0,0.0
174,1.0,1.9999999999999816,0.0,0.0,0.0,0.0
175,1.0,1.4999999999999813,0.0,0.0,0.0,0.0
176,1.0,0.9999999999999813,0.0,0.0,0.0,0.0
177,1.0,0.4999999999999814,0.0,0.0,0.0,0.0
178,1.0,-1.8540724511240114e-14,0.0,0.0,0.0,0.0
