timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable
0,15.0,20.0,0.0,0.0,0.0,0.0
1,15.0,19.7,0.009475465313028675,0.0,0.0,5.0
2,15.0,19.2,0.009722222222222188,0.0,0.0,0.0
3,15.0,18.7,0.009982174688057066,0.0,0.0,0.0
4,15.0,18.4,0.018840579710144967,0.75,0.0,5.0
5,15.0,17.9,0.01936685288640594,0.73,0.0,0.0
6,15.0,18.0,0.03703703703703698,3.69,0.0,15.0
7,15.0,17.7,0.04067796610169494,4.32,0.0,5.0
8,15.0,17.2,0.041860465116279055,4.199999999999999,0.0,0.0
9,15.0,16.7,0.04311377245508985,4.08,0.0,0.0
10,15.0,16.2,0.04444444444444451,3.9599999999999995,0.0,0.0
11,15.0,15.899999999999999,0.04696016771488476,5.34,0.0,5.0
12,15.0,15.266666666666662,0.04774381368267844,5.18,4.0,0.0
13,15.0,15.21233333333333,0.06135372614326107,5.749999999999999,1.685,10.0
14,15.0,14.712333333333328,0.06343883816299267,5.5699999999999985,0.0,0.0
15,15.0,14.212333333333328,0.06567066163191604,5.389999999999999,0.0,0.0
16,15.0,13.712333333333326,0.06806524539951897,5.209999999999999,0.0,0.0
17,15.0,13.212333333333325,0.07064106768928058,5.0299999999999985,0.0,0.0
18,15.0,12.912333333333322,0.07112235502663311,5.599999999999998,0.0,5.0
19,15.0,12.61233333333332,0.08550008369232964,6.149999999999999,0.0,5.0
20,15.0,12.112333333333318,0.08902954747686076,4.769999999999998,0.0,0.0
21,15.0,11.812333333333319,0.10257828446727091,4.589999999999998,0.0,5.0
22,15.0,11.178999999999983,0.10043832185347568,4.409999999999998,4.0,0.0
23,15.0,10.745666666666647,0.10862466523973513,4.229999999999998,2.0,0.0
24,15.0,10.245666666666645,0.11392567047315438,4.049999999999997,0.0,0.0
25,15.0,9.745666666666645,0.11977061029973446,3.8699999999999974,0.0,0.0
26,15.0,9.245666666666644,0.1262477316700923,3.6899999999999973,0.0,0.0
27,15.0,8.61233333333331,0.12417850369625016,3.509999999999997,4.0,0.0
28,15.0,8.378999999999975,0.15521873466735703,4.059999999999997,2.0,5.0
