timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable
0,15.0,20.0,0.0,0.0,0.0,0.0
1,15.0,19.366666666666667,0.006425702811245104,0.0,4.0,0.0
2,15.0,18.8,0.009456264775413725,0.0,6.0,0.0
3,15.0,18.3,0.00971463266545225,0.0,0.0,0.0
4,15.0,17.8,0.009987515605493158,0.0,0.0,0.0
5,15.0,17.3,0.010276172125883054,0.0,0.0,0.0
6,15.0,17.2,0.017571059431524594,0.73,4.0,5.0
7,15.0,16.966666666666665,0.023051735428945674,2.17,2.0,5.0
8,15.0,16.666666666666668,0.030933333333333257,2.11,0.0,5.0
9,15.0,16.366666666666667,0.037474541751527424,2.78,0.0,5.0
10,15.0,16.066666666666666,0.04260027662517296,3.4299999999999997,0.0,5.0
11,15.0,15.899999999999999,0.04640111809923142,4.06,3.0,5.0
12,15.0,15.399999999999997,0.04790764790764812,3.9399999999999995,0.0,0.0
13,15.0,14.899999999999997,0.04951528709917996,3.8199999999999994,0.0,0.0
14,15.0,14.799999999999994,0.0480480480480483,3.6999999999999993,0.0,10.0
15,15.0,14.499999999999995,0.04536398467432967,3.579999999999999,0.0,5.0
16,15.0,14.199999999999992,0.059467918622848615,3.459999999999999,0.0,5.0
17,15.0,13.69999999999999,0.06163828061638332,3.339999999999999,0.0,0.0
18,15.0,13.266666666666655,0.07973199329983305,3.969999999999999,4.0,5.0
19,15.0,13.033333333333323,0.07433930093776664,3.8299999999999987,2.0,5.0
20,15.0,13.13333333333332,0.089340101522843,4.439999999999999,0.0,15.0
21,15.0,12.633333333333319,0.09287598944591058,4.2799999999999985,0.0,0.0
22,15.0,12.333333333333316,0.10378378378378406,4.119999999999998,0.0,5.0
23,15.0,12.033333333333314,0.11301939058171762,4.689999999999998,0.0,5.0
24,15.0,11.933333333333312,0.12067039106145283,4.509999999999998,0.0,10.0
25,15.0,11.433333333333312,0.12594752186588964,4.329999999999998,0.0,0.0
26,15.0,11.13333333333331,0.1437125748503001,4.899999999999998,0.0,5.0
27,15.0,10.63333333333331,0.15047021943573724,4.6999999999999975,0.0,0.0
28,15.0,10.333333333333309,0.16430107526881765,5.999999999999997,0.0,5.0
29,15.0,9.833333333333307,0.1726553672316391,5.759999999999997,0.0,0.0
30,15.0,9.333333333333307,0.18190476190476224,5.519999999999997,0.0,0.0
31,15.0,8.833333333333306,0.1922012578616359,5.279999999999997,0.0,0.0
32,15.0,8.333333333333304,0.2037333333333342,5.0399999999999965,0.0,0.0
33,15.0,7.833333333333303,0.21673758865248316,4.799999999999996,0.0,0.0
34,15.0,7.333333333333303,0.23151515151515212,4.559999999999997,0.0,0.0
35,15.0,6.833333333333302,0.2484552845528465,4.319999999999997,0.0,0.0
36,15.0,6.533333333333301,0.24081632653061336,5.559999999999996,0.0,5.0
37,15.0,6.033333333333301,0.26077348066298445,5.279999999999997,0.0,0.0
38,15.0,5.533333333333301,0.2843373493975916,4.9999999999999964,0.0,0.0
39,15.0,5.033333333333301,0.31258278145695484,4.719999999999996,0.0,0.0
40,15.0,7.199999999999971,0.3716049382716067,4.439999999999996,0.0,0.0
41,15.0,6.899999999999971,0.3723027375201309,3.669999999999996,0.0,5.0
42,15.0,6.399999999999971,0.40138888888889124,3.4099999999999957,0.0,0.0
43,15.0,5.899999999999971,0.4354048964218482,3.159999999999996,0.0,0.0
44,15.0,5.59999999999997,0.4920634920634952,2.939999999999997,0.0,5.0
45,15.0,5.09999999999997,0.5403050108932499,2.7399999999999967,0.0,0.0
46,15.0,10.133333333333313,0.4070175438596506,2.549999999999997,0.0,5.0
47,15.0,9.633333333333313,0.4281430219146498,2.3799999999999972,0.0,0.0
48,15.0,10.466666666666647,0.3966029723991522,2.2299999999999978,0.0,0.0
49,15.0,10.166666666666648,0.4257923497267775,2.0899999999999976,0.0,5.0
50,15.0,9.666666666666648,0.4478160919540246,1.9499999999999975,0.0,0.0
51,15.0,9.166666666666648,0.4722424242424259,1.8099999999999976,0.0,0.0
52,15.0,14.19999999999999,0.2679186228482009,2.3999999999999977,0.0,5.0
53,15.0,13.89999999999999,0.2768984812150286,2.2399999999999975,0.0,5.0
54,15.0,13.39999999999999,0.2872305140961864,2.0799999999999974,0.0,0.0
55,15.0,12.766666666666657,0.30426457789382155,1.9199999999999973,4.0,0.0
56,15.0,15.133333333333328,0.19207048458149822,1.7699999999999978,0.0,5.0
57,15.0,14.633333333333328,0.1986332574031897,1.6299999999999977,0.0,0.0
58,15.0,16.799999999999997,0.08624338624338646,1.499999999999998,0.0,0.0
59,15.0,16.299999999999997,0.08888888888888902,1.379999999999998,0.0,0.0
60,15.0,16.199999999999996,0.11083676268861486,2.7499999999999982,0.0,10.0
61,15.0,15.566666666666663,0.11877230549607454,2.609999999999998,4.0,0.0
62,15.0,15.13333333333333,0.12041116005873742,2.469999999999998,2.0,0.0
63,15.0,14.833333333333327,0.13123595505618013,2.3299999999999983,0.0,5.0
64,15.0,14.933333333333326,0.1470238095238099,3.6799999999999984,0.0,15.0
65,15.0,14.433333333333326,0.15211701308699044,3.5199999999999982,0.0,0.0
66,15.0,13.79999999999999,0.15652173913043543,3.3699999999999988,4.0,0.0
67,15.0,13.343666666666657,0.16274720425003997,3.2299999999999986,1.655,0.0
68,15.0,12.843666666666655,0.16908290294395045,3.0899999999999985,0.0,0.0
69,15.0,12.343666666666655,0.1759318768959346,2.9499999999999984,0.0,0.0
70,15.0,12.043666666666654,0.1758858966907464,2.8099999999999983,0.0,5.0
71,15.0,11.943666666666653,0.19101150772608522,4.129999999999998,4.0,5.0
72,15.0,11.376999999999985,0.2083384606369585,3.949999999999998,6.0,0.0
73,15.0,11.076999999999986,0.22682033843900862,3.7799999999999985,0.0,5.0
74,15.0,10.576999999999982,0.23754267645730343,3.6299999999999986,0.0,0.0
75,15.0,10.276999999999983,0.26177548571243303,4.239999999999998,0.0,5.0
76,15.0,9.776999999999981,0.2751627970406749,4.079999999999998,0.0,0.0
77,15.0,9.276999999999981,0.2995748146551218,3.919999999999998,7.0,0.0
78,15.0,8.879666666666648,0.30835491822766237,3.759999999999998,2.54,0.0
79,15.0,8.11299999999998,0.32653765561444703,3.599999999999998,8.0,0.0
80,15.0,8.946333333333314,0.3138119900145324,3.4399999999999977,7.0,0.0
81,15.0,8.446333333333314,0.3323888077666852,3.2799999999999976,1.0,0.0
82,15.0,9.279666666666648,0.3224684794712467,3.1199999999999974,0.0,0.0
83,15.0,8.779666666666648,0.3408329853069605,2.9599999999999973,0.0,0.0
84,15.0,8.479666666666647,0.3539394892356895,2.7999999999999976,4.0,0.0
85,15.0,7.979666666666646,0.3761170753442795,2.6399999999999975,0.0,0.0
86,15.0,8.812999999999981,0.368596895999598,2.4799999999999973,0.0,0.0
87,15.0,8.31299999999998,0.39076680433591426,2.319999999999997,0.0,0.0
88,15.0,9.346333333333314,0.3564178465708492,2.159999999999997,4.0,0.0
89,15.0,9.246333333333315,0.34951031640169794,4.2399999999999975,0.0,10.0
90,15.0,8.946333333333314,0.34414595675447557,4.789999999999997,0.0,5.0
91,15.0,8.446333333333312,0.3645184629753888,4.569999999999998,0.0,0.0
92,15.0,7.946333333333313,0.38745473104297057,4.349999999999997,0.0,0.0
93,15.0,7.646333333333312,0.3917520380138646,4.129999999999997,4.0,0.0
94,15.0,8.479666666666647,0.38764102362514397,3.909999999999997,0.0,0.0
95,15.0,7.979666666666647,0.4119303229040494,3.689999999999997,0.0,0.0
96,14.0,8.252857142857124,0.37910185711812994,3.139999999999997,0.0,5.0
97,14.0,7.752857142857123,0.4035510279291392,2.9499999999999975,0.0,0.0
98,14.0,10.109999999999983,0.34672682129231647,2.779999999999998,0.0,0.0
99,14.0,9.824285714285697,0.3604457923928637,3.349999999999998,0.0,5.0
100,14.0,9.324285714285697,0.37977412506292674,3.1699999999999977,0.0,0.0
101,14.0,9.03857142857141,0.3900855742961018,2.9999999999999982,0.0,5.0
102,14.0,9.967142857142841,0.36445258911935285,2.8499999999999983,0.0,0.0
103,14.0,9.467142857142841,0.3837008773631694,2.709999999999998,0.0,0.0
104,13.0,11.230769230769216,0.2992623814541633,2.569999999999998,0.0,0.0
105,13.0,10.961538461538446,0.2968960863697716,2.429999999999998,0.0,5.0
106,13.0,10.692307692307677,0.30658550083010616,2.289999999999998,0.0,5.0
107,13.0,10.192307692307677,0.3216255442670548,2.1499999999999977,0.0,0.0
108,13.0,9.923076923076906,0.35062611806797994,2.0299999999999985,0.0,5.0
