timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
51,15.0,11.829899999999984,0.33573053027380684,3.8509999999999955,0.2,2.0,0.0,1.5989977350411337,0.07701196095594881,1.346138551561465,0.6000000000000001,2.449489742783178
52,15.0,14.58989999999999,0.21448276281924578,3.6509999999999962,1.2,2.5,0.0,0.540815414186967,0.032418052815902564,1.4150155476177633,1.8330302779823362,3.3541019662496847
53,15.0,14.216566666666656,0.22335092445403948,3.9459999999999966,1.2,3.5,0.0,0.6114572584317629,0.03279107903491406,1.848595142263443,2.039607805437114,3.2015621187164243
54,15.0,14.011733333333321,0.2218537994807675,3.712999999999996,2.0275,1.0,0.0,0.8464530806712077,0.04281374940523563,1.8011887741155839,2.1120431458661066,2.0
55,15.0,13.545066666666653,0.23410399283371053,3.707999999999997,2.0,2.5,0.0,0.8667503395506179,0.0465414533854237,1.9438611061493052,2.0,3.3541019662496847
56,15.0,13.986966666666655,0.20868608950665565,3.5609999999999964,1.2655,3.0,0.0,0.7150788371454824,0.02669741367492194,2.053837627467176,1.4044259503441254,5.0990195135927845
57,15.0,13.51363333333332,0.21717814402596874,3.4179999999999966,0.9,0.5,0.0,0.7244902951577613,0.029272926969986214,2.067727254741301,1.445683229480096,1.5
58,15.0,14.520299999999992,0.16609026164189858,3.4349999999999974,0.0,1.0,0.0,0.8714075261705457,0.030792460916326644,2.3195268914155744,0.0,2.0
59,15.0,14.076799999999988,0.1736499368324934,3.2419999999999964,0.6475000000000001,1.5,0.0,0.8804485498249703,0.03250132178439607,1.929195687326715,1.339143849629307,2.29128784747792
60,15.0,13.682766666666655,0.18188599516183032,3.492999999999997,0.18950000000000003,2.5,0.0,0.9605566794543927,0.028424731122233617,2.0389705735983528,0.5685000000000001,3.3541019662496847
61,15.0,13.236099999999988,0.18958848812383428,3.4489999999999967,1.3,1.5,0.0,0.9050037575121529,0.027893282776363333,1.8864275761343174,1.6763054614240211,2.29128784747792
62,15.0,12.942766666666653,0.1964706890226418,3.703999999999998,0.6,2.0,0.0,0.8796839211393583,0.034065989521162715,1.7798550502779704,1.2806248474865698,3.3166247903554
63,15.0,12.593266666666652,0.20985458599086454,3.884999999999997,0.35750000000000004,3.5,0.0,0.9107478221525215,0.035823175955772626,1.7844340839605133,0.7153154898364777,3.2015621187164243
64,15.0,13.033266666666654,0.19158684089308003,4.003999999999998,0.0,3.5,0.0,0.9840236198610534,0.02429358357982839,1.6311358006003045,0.0,4.5
65,15.0,12.626599999999987,0.2003669690724898,4.108999999999997,0.6,2.5,0.0,0.9747406697852203,0.026492239607622585,1.7109380468035644,1.8000000000000003,3.3541019662496847
66,15.0,12.113266666666652,0.20820517529841184,3.9199999999999973,2.1,0.5,0.0,0.9592577199758875,0.027826884549038096,1.642912048771935,2.3853720883753127,1.5
67,15.0,11.657633333333319,0.21951136198953014,3.888999999999998,1.1655000000000002,1.5,0.0,0.9700494884282994,0.031021691644301068,1.648480815781608,2.0286725339492326,2.29128784747792
68,15.0,11.157633333333319,0.22962903041079744,3.706999999999997,0.7,0.0,0.0,0.9626909097824613,0.033389576757009036,1.58015220785847,1.4177446878757822,0.0
69,15.0,10.845499999999982,0.23636489502482005,3.6759999999999975,0.3,1.0,0.0,1.080298099291737,0.03419703034217389,1.513038003488345,0.9000000000000001,2.0
70,15.0,11.092166666666651,0.23088382370290111,3.8749999999999973,1.2,3.0,0.0,0.6157196196321837,0.03306281462558274,1.411816206168493,2.561249694973139,2.449489742783178
71,15.0,10.678833333333316,0.24385304342102687,3.9799999999999978,0.6,1.5,0.0,0.6670612040885012,0.03375336815841697,1.325669642105452,1.2806248474865696,2.29128784747792
72,15.0,10.292166666666649,0.25543899640587253,3.8449999999999975,1.3,3.0,0.0,0.6457618971244579,0.031106334634621476,1.3664351429906936,2.1,5.0990195135927845
73,15.0,9.849866666666648,0.27062227380550957,3.5199999999999974,0.9654999999999999,2.0,0.0,0.6538068556113844,0.03440388280305842,1.002865893327716,1.5942748351523335,2.449489742783178
74,15.0,9.383199999999981,0.2850047038177931,3.2709999999999972,0.6,1.0,0.0,0.6582578555888605,0.03877498812942278,1.0550018957328928,1.2806248474865696,2.0
75,15.0,9.009866666666646,0.29958783996550453,3.742999999999997,0.4,3.5,0.0,0.640943284022334,0.041195038939954985,1.2025393964440414,1.2000000000000002,4.5
76,15.0,8.856533333333314,0.3069477984635562,3.1699999999999973,1.5,1.0,0.0,0.681686359943731,0.04197799444766934,0.9057151870207316,1.857417562100671,2.0
77,15.0,8.436533333333312,0.32104767055397376,3.3749999999999973,1.5,2.0,0.0,0.6976005415390356,0.04376138719575965,1.0478668808584415,2.29128784747792,3.3166247903554
78,15.0,8.40789999999998,0.3354468012440113,3.277999999999998,1.254,2.0,0.0,0.44074636319165106,0.040464049705560994,1.0371576543611867,1.634822314503934,2.449489742783178
