timestep,AgentsAlive,AvgEnergy,CommunityPool,GiniEnergy,AgentsAlive_std,AvgEnergy_std,CommunityPool_std,GiniEnergy_std
46,13.3,8.793454407729559,15.209502656514294,0.1351515860002996,1.345362404707371,1.0978145883301718,13.054595171053514,0.05204753478663343
47,13.3,8.622959471298534,17.572664666786245,0.14891646339944814,1.345362404707371,1.1915108139967288,14.705608886732204,0.06396582801480089
48,13.2,8.76832229121052,21.519458228452724,0.14809683386352807,1.4,0.9900147731956638,16.590012379506355,0.05530547763116716
49,13.2,8.62024506404479,23.40284329609984,0.1522881909616949,1.4,0.9324370416201757,17.19501284728299,0.06562626958414428
50,13.2,9.388975200195254,11.962781168906048,0.14450855430249557,1.4,1.225573435245602,21.33704983226702,0.07711209036423855
51,13.2,9.20868778760784,13.922781168906047,0.16250288567509977,1.4,1.255549472393482,21.353875810167466,0.09032859061648327
52,13.1,9.331898952737488,17.7198659027135,0.1584692290174434,1.5132745950421556,1.2784639608576405,21.507719662535525,0.08321974872057376
53,13.0,9.543987323086741,20.803073587473726,0.14965171528322957,1.4142135623730951,1.3750326922521086,23.143293290725897,0.07223637424372951
54,13.0,9.208093679883074,22.219634941975393,0.1484647047285852,1.4142135623730951,1.3104143966280324,23.801773942814197,0.073592282299287
55,13.0,9.060682675981187,23.222989724220234,0.11762395769917044,1.4142135623730951,0.841065497294501,26.792549089567988,0.05691826279656909
56,13.0,8.8506727858713,25.24098972422023,0.1249213787980848,1.4142135623730951,0.9369208646737015,28.641997080921968,0.04759230408704004
57,13.0,8.73229493438665,27.12734081317326,0.13075722096354708,1.4142135623730951,0.9563631810496565,30.11212758678517,0.0515100553090867
58,13.0,8.670782248672236,30.453320051149895,0.14415694397049278,1.4142135623730951,1.0275547777741358,31.27939537535931,0.057868344137368966
59,13.0,8.619518912008896,32.277320051149886,0.14934218787834247,1.4142135623730951,1.0314096202935008,31.926344615378085,0.07215590063923584
60,13.0,9.598429609674724,16.48954192016559,0.18132833411156227,1.4142135623730951,1.9400769708869934,29.542778029611938,0.08467399689655779
61,13.0,9.246438834857567,19.464848665041707,0.19221842146709445,1.4142135623730951,2.0516530361119387,32.830292840315856,0.08413563331947349
62,13.0,8.769387409149408,25.587190049263892,0.1784193814901841,1.4142135623730951,1.867229224545058,36.0358837893358,0.09864329339538287
63,12.9,8.540599896661895,26.57519004926389,0.1879066411909593,1.374772708486752,1.8675738990645405,36.368661278371,0.10385112555749898
64,12.9,8.29356732922933,27.871190049263895,0.20689305024420906,1.374772708486752,1.9021481727604856,37.40215891262672,0.11231518770352023
65,12.9,8.999805870462305,20.915200698279794,0.21049381690390795,1.374772708486752,2.5472507058579095,39.281070097330904,0.10808494063501276
66,12.9,8.480809999666437,29.48880069827976,0.19257019318631044,1.374772708486752,1.9208970371429217,44.70524377901385,0.11475179536527709
