timestep,AgentsAlive,AvgEnergy,CommunityPool,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,CommunityPool_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
164,5.2,6.764158062304141,1.87681001138019,0.14856627590908267,0.8429999999999993,2.0,0.5,1.8330302779823358,0.858248724401694,2.4887437542278,0.089859021696286,0.3735518705615058,2.0,1.5
165,5.1,6.831291931316683,1.0412424790670516,0.12392048999638428,0.7949999999999993,2.0,0.0,1.6401219466856727,0.7537281052662537,2.6232989095619152,0.08818908312992084,0.3640398329853479,2.6832815729997477,0.0
166,5.1,6.746106287847193,1.4396706964144976,0.1447451159484353,0.7489999999999993,2.8,0.0,1.6401219466856727,0.8411936382446265,2.876470510990822,0.08783080792816571,0.35635515991774275,3.124099870362662,0.0
167,5.0,6.741521026000873,1.679670696414497,0.12586898800638174,0.7039999999999994,1.2,0.5,1.7888543819998317,0.9085811257604414,3.2509874819366176,0.07192142915768515,0.34854554939060683,2.5612496949731396,1.5
168,4.9,6.8346400256430515,1.7796706964144966,0.12008069422312273,0.9589999999999991,1.2,1.5,1.8138357147217055,0.5947342479254054,3.2129403151047935,0.05588744061280108,0.725361289289689,2.5612496949731396,2.29128784747792
169,4.9,6.547334082115024,2.0042825834705518,0.15860077463423822,0.7929999999999993,2.4,0.0,1.8138357147217055,0.7644364977425416,3.1431070665097236,0.08807018718681739,0.6751155456660732,2.65329983228432,0.0
170,4.9,6.610325669112539,1.1212424790670517,0.1405428663996846,0.7469999999999992,1.6,0.0,1.8138357147217055,0.7585743940971731,3.3637274372011547,0.09233843762198918,0.6538967808454174,1.9595917942265424,0.0
171,4.9,6.578458231401801,1.41618198075296,0.15265037696469846,0.7019999999999993,2.8,0.5,1.8138357147217055,0.861922431922179,4.0672437046067165,0.08864287926205015,0.6333214033964112,4.019950248448356,1.5
172,4.9,6.383458231401802,1.4761819807529597,0.1584460281685422,0.6579999999999994,2.4,0.0,1.8138357147217055,0.8531070948409444,4.052512420338241,0.09791719298461239,0.6134297025739787,2.65329983228432,0.0
173,4.9,6.311129943966477,1.6661517053649,0.16698304560370808,0.6879999999999993,2.4,0.5,1.8138357147217055,0.9168625062995925,4.014823249515683,0.12193809100800121,0.5721328517049165,3.6660605559646715,1.5
174,4.8,6.81382400043845,1.9061517053648989,0.11578230385484634,0.6459999999999994,2.4,0.5,1.9899748742132402,1.1328465746667031,4.080005746261902,0.0852059731933383,0.5534293089455958,2.65329983228432,1.5
175,4.8,7.200830345351274,0.25999999999999934,0.1361291907221473,0.6069999999999993,3.2,0.0,1.9899748742132402,1.6170350711235744,0.4820788317277572,0.08227681137269431,0.5319595849310357,2.9933259094191533,0.0
176,4.8,7.0583303453512745,0.47999999999999865,0.1383035101379061,0.5689999999999993,2.0,0.0,1.9899748742132402,1.7475150300060194,0.7440430095095297,0.0881822667210272,0.5094987733056869,2.6832815729997477,0.0
177,4.8,6.73878053392181,1.475156012368641,0.13304175468061288,0.6069999999999995,1.6,0.5,1.9899748742132402,1.240323694683223,3.466167822455795,0.1111433580632128,0.5317339560344062,1.9595917942265424,1.5
178,4.8,6.677947200588479,1.6751560123686402,0.13784539642920532,0.5689999999999994,3.2,0.0,1.9899748742132402,1.0880912623659005,3.432820555822936,0.10440247601566564,0.5132533487469905,3.487119154832539,0.0
179,4.7,6.775625562092057,1.7951560123686399,0.11532504421669598,0.5319999999999995,2.4,1.0,2.0024984394500787,0.9423433549603019,3.7248227452653526,0.07530394435394505,0.49511210851684867,2.65329983228432,2.0
180,4.7,6.593198087088089,1.6612424790670481,0.12578179653037264,0.49699999999999944,2.0,0.5,2.0024984394500787,0.7262394097297937,3.7464778562540504,0.0730617962477196,0.476488195026907,2.0,1.5
181,4.6,6.723384581949404,1.8412424790670472,0.12314247902988137,0.46299999999999947,1.6,0.0,1.8547236990991407,1.3436178828963112,4.219671191923887,0.07903823917591289,0.4572100173880705,2.65329983228432,0.0
182,4.6,6.731971198770859,2.0568960117812236,0.12433273778878942,0.42999999999999944,2.8,0.0,1.8547236990991407,1.4205840356872474,4.491092619885526,0.08912199626080865,0.43721848085368,3.6,0.0
183,4.6,7.127722823985048,2.333413320448278,0.12295449221617265,0.5449999999999995,5.2,0.5,1.8547236990991407,1.1115295655901256,4.403618791564043,0.087603062790378,0.6345904190893523,4.019950248448356,1.5
184,4.5,6.954139262901068,2.673413320448277,0.12035295139616123,0.5869999999999995,1.2,0.5,1.6881943016134133,1.1115929274034164,4.675042498378514,0.08887069178115406,0.6439572967208305,2.561249694973139,1.5
185,4.5,6.998528836555801,2.2177597877340998,0.11627350180364864,0.5529999999999995,2.4,0.0,1.6881943016134133,1.1660191045108375,5.224073614045091,0.08768413356082765,0.6194198898969903,1.9595917942265428,0.0
186,4.5,6.723528836555802,2.317759787734099,0.1223175324445029,0.5199999999999996,0.8,0.0,1.6881943016134133,1.23877272987079,5.522669474588298,0.09706780327091108,0.5961543424315551,1.6000000000000003,0.0
187,4.5,6.545522170697393,2.5012150225963024,0.11524457502165235,0.48799999999999955,1.2,0.5,1.6881943016134133,1.1968024723293225,5.792058760951784,0.07736292683483144,0.5742264361730481,1.8330302779823362,1.5
188,4.4,6.795255659228742,2.8561545242822093,0.11562369893287353,0.4569999999999995,4.0,0.0,1.624807680927192,0.888669308464461,5.692944819580729,0.055187891484796296,0.5519248137201296,3.5777087639996634,0.0
189,4.4,6.620827087800168,3.2361545242822083,0.11748732862010036,0.4279999999999996,2.0,0.0,1.624807680927192,1.0946745166248193,6.4025391197444765,0.058975329115944844,0.5294865437383652,2.6832815729997477,0.0
