timestep,AgentsAlive,AvgEnergy,GiniEnergy,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std
171,5.6,11.850554166666619,0.14603619777145732,1.5620499351813308,1.351519207553008,0.0849422577256384
172,5.6,11.967339880952332,0.1417505696681027,1.5620499351813308,1.359574637899945,0.08699377229048672
173,5.5,12.29892559523805,0.12705759579824366,1.6278820596099706,1.7591988526350857,0.08194368448820923
174,5.5,12.073925595238046,0.1235914644572755,1.6278820596099706,1.6058423214767799,0.07868947546302872
175,5.5,11.854282738095188,0.12134085577466894,1.6278820596099706,1.5576544189620236,0.0793399276467215
176,5.5,11.55963988095233,0.1299504947471482,1.6278820596099706,1.525092479146536,0.08495785783811513
177,5.5,11.727854166666615,0.14421743581210392,1.6278820596099706,1.6057938959782159,0.07614421075282718
178,5.4,12.000080357142805,0.13935149161461002,1.5620499351813308,1.812781366661144,0.07566368329435255
179,5.4,11.767937499999949,0.13679731325646227,1.5620499351813308,1.857060285292808,0.07847902649477086
180,5.4,11.39222321428566,0.14892681862059487,1.5620499351813308,1.6741388140945967,0.08404537348743774
181,5.4,11.343889880952329,0.15432400625420778,1.5620499351813308,1.5695947892969764,0.0850717463306519
182,5.4,11.616985119047568,0.16525819441347198,1.5620499351813308,1.7614303167941532,0.10020266915985597
183,5.3,11.5778184523809,0.14736894206754228,1.6155494421403513,1.8981546228458523,0.09171008546153116
184,5.3,11.39924702380947,0.15348963594414688,1.6155494421403513,1.8343153561949415,0.09944232714112458
185,5.3,10.942699404761852,0.16254069253281045,1.6155494421403513,1.8131978707726897,0.11065051874195507
186,5.3,10.924604166666613,0.16286114574351265,1.6155494421403513,1.6289633463547768,0.10462095380107542
187,5.3,11.027818452380902,0.18322118106064045,1.6155494421403513,1.9141807895930154,0.10201718766709944
188,5.1,11.284604166666613,0.1463681858042169,1.5779733838059502,2.215340217260499,0.10954818250004783
189,5.1,10.888770833333279,0.17258179564886839,1.5779733838059502,2.1752748438455654,0.12578802665273628
190,5.0,10.440554166666612,0.18815438642295873,1.5491933384829668,1.9666241838676002,0.1153766736386277
191,5.0,10.273887499999946,0.20010760112268589,1.5491933384829668,2.04466480206295,0.11817093073407471
192,5.0,10.34055416666661,0.2094505815831867,1.5491933384829668,2.2905649442672953,0.12303936323306769
193,4.8,10.784062499999942,0.19836681942469994,1.5362291495737217,2.317532986344558,0.12312250344793654
194,4.8,10.771562499999945,0.18785333509860022,1.5362291495737217,2.191594567195719,0.11173294124207579
195,4.7,10.824895833333278,0.18424218944928236,1.5524174696260025,1.966256474811862,0.10341873321903586
196,4.6,10.814895833333274,0.16796885579083093,1.4966629547095764,1.8072510039854017,0.09187137057888208
197,4.6,10.697395833333276,0.18052974495148774,1.4966629547095764,2.111726052444519,0.10104730886002598
198,4.6,10.729895833333273,0.1929754604296756,1.4966629547095764,2.5301360601898284,0.11667963091111538
199,4.5,10.684062499999943,0.18313341910388645,1.5652475842498528,2.4821247989968467,0.10717980766233552
200,4.5,10.50656249999994,0.1889509553262697,1.5652475842498528,2.553792783350901,0.11753531795445525
201,4.5,10.188229166666607,0.20213444831774421,1.5652475842498528,2.457250102534591,0.12060904300369317
202,4.5,10.625729166666607,0.18322788835306342,1.5652475842498528,1.8566090965088988,0.09982881472789679
203,4.2,10.743827380952322,0.162881631310462,1.2489995996796797,1.7076605395031006,0.0833965133267355
204,4.2,10.521684523809464,0.16816569319052888,1.2489995996796797,1.7717709066713563,0.08170719791838037
205,4.2,10.296684523809464,0.1804799551097423,1.2489995996796797,2.129930373445818,0.08990606981576554
206,4.1,10.619541666666606,0.14948014769685444,1.2206555615733703,2.3659057054945505,0.12183250097026466
207,4.0,11.044624999999936,0.17540504697340265,1.0,2.0263784270253886,0.12184480284139354
208,3.9,11.669624999999936,0.13099843641767867,1.2206555615733703,1.496112722863451,0.07995858885974892
209,3.9,11.269624999999937,0.13603361843902192,1.2206555615733703,1.4961127228634516,0.08342296693599707
210,3.9,11.127958333333272,0.14183764040362223,1.2206555615733703,1.5124271613544837,0.08189433971090719
211,3.9,11.28795833333327,0.12486479765173215,1.2206555615733703,1.4707076250576736,0.08363852074841535
212,3.8,12.13795833333327,0.11306935400411715,1.1661903789690602,1.7637795832820995,0.087726421112452
213,3.8,11.987958333333271,0.12239253514730912,1.1661903789690602,1.7198357727031528,0.0953938401530116
214,3.8,11.61295833333327,0.1276489236079786,1.1661903789690602,1.6152527155431287,0.09586723103661124
215,3.8,11.479624999999933,0.13205803141630695,1.1661903789690602,1.621341506134318,0.10191594928000412
216,3.8,11.379624999999937,0.132278899237834,1.1661903789690602,1.5898749781604113,0.09698039315844524
217,3.8,11.804624999999934,0.15013040993592816,1.1661903789690602,1.8519438966071742,0.0990579514858903
218,3.7,12.062958333333267,0.11990605913309386,1.1874342087037917,1.5648090765906753,0.07930807452133262
219,3.7,11.829624999999934,0.11321650050007222,1.1874342087037917,1.4469732592025422,0.07036498384928817
220,3.7,11.479624999999933,0.11877381306076576,1.1874342087037917,1.5390625579526231,0.07746086597396348
221,3.7,11.479624999999933,0.11415327802393664,1.1874342087037917,1.7374229644193366,0.0954981320038034
222,3.7,11.929624999999934,0.12259461494129946,1.1874342087037917,1.8565719459867454,0.10289252541476655
223,3.7,12.162958333333266,0.1281540396110264,1.1874342087037917,1.8571056337940102,0.1059068963573253
224,3.7,11.671291666666601,0.13816707390967747,1.1874342087037917,1.8365601380365975,0.10910921876734452
225,3.6,11.5447416666666,0.13427871266263375,1.019803902718557,1.656391087261199,0.09665923811691927
226,3.6,11.519741666666599,0.14232509802258125,1.019803902718557,2.0833697104990767,0.12391021909224527
