Step,Ideology_adaptive_mean,Ideology_adaptive_direct_mean,AvgEnergy_mean,CommunityPool_mean,TotalScar_mean,Renewables_mean,NonRenewables_mean,InfrastructureSites_mean,AgentsAlive_mean,GiniEnergy_mean,MinedRenewable_mean,MinedNonrenewable_mean,AvgAdaptiveEpsilon_mean,AvgAdaptiveReward_mean,Ideology_adaptive_std,Ideology_adaptive_direct_std,AvgEnergy_std,CommunityPool_std,TotalScar_std,Renewables_std,NonRenewables_std,InfrastructureSites_std,AgentsAlive_std,GiniEnergy_std,MinedRenewable_std,MinedNonrenewable_std,AvgAdaptiveEpsilon_std,AvgAdaptiveReward_std
71,0.0,12.4,13.5980430652681,0.0,2.8029999999999977,100.0,100.0,0.0,12.4,0.29320847616677126,4.6615,1.5,0.0,0.0,0.0,1.7763883459298968,3.433418726125809,0.0,1.136994576357629,0.0,0.0,0.0,1.7763883459298968,0.058307163488565836,2.3886398384389764,2.41522945769824,0.0,0.0
72,0.0,12.4,13.617880769230805,0.0,2.690999999999998,100.0,100.0,0.0,12.4,0.3024135807007057,5.5505,2.5,0.0,0.0,0.0,1.7763883459298968,3.3783208140168597,0.0,1.026444239974961,0.0,0.0,0.0,1.7763883459298968,0.0709251680681658,4.622223160389861,3.5355339059327378,0.0,0.0
73,0.0,11.9,13.95988179320683,0.0,2.7049999999999974,100.0,100.0,0.0,11.9,0.29307848835522005,6.3525,1.0,0.0,0.0,0.0,1.5951314818673867,3.4496757512619394,0.0,1.397221449083063,0.0,0.0,0.0,1.5951314818673867,0.07033344035325996,7.124941032894394,2.1081851067789192,0.0,0.0
74,0.0,11.7,14.168872252747288,0.0,2.7849999999999975,100.0,100.0,0.0,11.7,0.29321595269520484,6.4,2.0,0.0,0.0,0.0,1.8287822299126935,3.4031195868017234,0.0,1.3711896699986867,0.0,0.0,0.0,1.8287822299126935,0.08357671946392507,3.3730961708462712,2.581988897471611,0.0,0.0
75,0.0,11.7,13.936829945054985,0.0,2.7919999999999976,100.0,100.0,0.0,11.7,0.30494902280553937,3.8564999999999996,1.5,0.0,0.0,0.0,1.8287822299126935,3.5627023374376945,0.0,1.7361758743476026,0.0,0.0,0.0,1.8287822299126935,0.07756448154891286,2.70500159170214,2.4152294576982394,0.0,0.0
76,0.0,11.5,14.333786904761945,0.0,2.849999999999998,100.0,100.0,0.0,11.5,0.2913840002141333,6.787999999999999,1.0,0.0,0.0,0.0,2.068278940998476,3.772048474081905,0.0,1.2822722886431808,0.0,0.0,0.0,2.068278940998476,0.07957112006559236,4.634711545620839,2.1081851067789192,0.0,0.0
77,0.0,11.5,14.178505463980503,0.0,2.7869999999999977,100.0,100.0,0.0,11.5,0.2921608247485684,4.6295,0.5,0.0,0.0,0.0,2.068278940998476,3.936819731675326,0.0,1.2735344518308085,0.0,0.0,0.0,2.068278940998476,0.07050300813459212,4.883308560801786,1.5811388300841898,0.0,0.0
78,0.0,11.3,14.410217954267996,0.0,2.5169999999999977,100.0,100.0,0.0,11.3,0.2924496693626138,6.2299999999999995,1.0,0.0,0.0,0.0,1.9465068427541912,3.8103521159756277,0.0,1.197599914644099,0.0,0.0,0.0,1.9465068427541912,0.06807119374990743,3.2488912638690213,2.1081851067789197,0.0,0.0
79,0.0,11.3,14.454160095460136,0.0,2.4719999999999978,100.0,100.0,0.0,11.3,0.2993628342083635,5.4775,2.0,0.0,0.0,0.0,1.9465068427541912,3.941775836008108,0.0,1.3694264817393034,0.0,0.0,0.0,1.9465068427541912,0.07546919719496357,4.89977961522534,2.581988897471611,0.0,0.0
80,0.0,11.0,14.696418281718326,0.0,2.4199999999999977,100.0,100.0,0.0,11.0,0.2914030988024,5.2,1.0,0.0,0.0,0.0,2.4037008503093262,3.5672007013709073,0.0,1.3131895014302635,0.0,0.0,0.0,2.4037008503093262,0.061825632649662794,3.794733192202055,2.1081851067789197,0.0,0.0
81,0.0,10.8,14.603610589410632,0.0,2.293999999999998,100.0,100.0,0.0,10.8,0.29124641590554523,3.6,0.0,0.0,0.0,0.0,2.2010098692292237,3.7633139391043966,0.0,1.265308043301884,0.0,0.0,0.0,2.2010098692292237,0.07639959547081183,3.977715704047013,0.0,0.0,0.0
82,0.0,10.8,14.35423113553118,0.0,2.3169999999999975,100.0,100.0,0.0,10.8,0.3053168531358657,3.5085,1.0,0.0,0.0,0.0,2.2010098692292237,3.859391830051511,0.0,1.1012119586064142,0.0,0.0,0.0,2.2010098692292237,0.08525024655539493,2.951863865048281,2.1081851067789197,0.0,0.0
83,0.0,10.4,14.972468492618537,0.0,2.3389999999999977,100.0,100.0,0.0,10.4,0.28346917830111884,6.197500000000001,2.0,0.0,0.0,0.0,2.170509412813294,4.105793767232212,0.0,1.1325825944863057,0.0,0.0,0.0,2.170509412813294,0.09122335809601699,5.387222150607863,3.496029493900505,0.0,0.0
84,0.0,10.2,15.21951612276617,0.0,2.208999999999998,100.0,100.0,0.0,10.2,0.2848429286661684,6.676,0.5,0.0,0.0,0.0,2.14993539954628,3.8966325279269203,0.0,1.084941882724087,0.0,0.0,0.0,2.14993539954628,0.09719620238355672,4.264684956450803,1.5811388300841898,0.0,0.0
85,0.0,10.2,14.986264374514423,0.0,2.081999999999998,100.0,100.0,0.0,10.2,0.294714975491405,4.2325,0.0,0.0,0.0,0.0,2.14993539954628,3.8477783359570386,0.0,1.0361445630584343,0.0,0.0,0.0,2.14993539954628,0.10043275597685873,5.243674098907707,0.0,0.0,0.0
86,0.0,10.2,14.87996989121994,0.0,2.034999999999998,100.0,100.0,0.0,10.2,0.3073417921694127,4.368,0.5,0.0,0.0,0.0,2.14993539954628,3.9239600853792247,0.0,1.1815738092335426,0.0,0.0,0.0,2.14993539954628,0.10771797764976986,3.5078983895077567,1.5811388300841895,0.0,0.0
87,0.0,10.1,14.958065122377672,0.0,1.9929999999999979,100.0,100.0,0.0,10.1,0.30113584097460827,4.367500000000001,0.5,0.0,0.0,0.0,2.2335820757001272,3.7719559458636236,0.0,1.1090942250322997,0.0,0.0,0.0,2.2335820757001272,0.11257701122189977,4.405449434759435,1.5811388300841895,0.0,0.0
88,0.0,9.4,16.125339675602227,0.0,1.8789999999999978,100.0,100.0,0.0,9.4,0.24738920844253945,5.956,0.5,0.0,0.0,0.0,2.590581230363393,3.054577136575214,0.0,1.0546136733420428,0.0,0.0,0.0,2.590581230363393,0.08148997907344799,3.314852770318599,1.5811388300841898,0.0,0.0
89,0.0,9.4,16.13124876651132,0.0,1.841999999999998,100.0,100.0,0.0,9.4,0.2519856014171305,5.18,1.0,0.0,0.0,0.0,2.590581230363393,3.2070262551816335,0.0,1.011267631352957,0.0,0.0,0.0,2.590581230363393,0.0808020275430363,5.67759730089332,2.1081851067789197,0.0,0.0
90,0.0,9.3,16.363237616550173,0.0,1.950999999999998,100.0,100.0,0.0,9.3,0.24774252775416344,5.5120000000000005,0.5,0.0,0.0,0.0,2.5841396591085743,3.286165559700783,0.0,1.3143350663611864,0.0,0.0,0.0,2.5841396591085743,0.07257162432019143,3.4304674122729493,1.5811388300841898,0.0,0.0
91,0.0,9.2,16.427168929681482,0.0,1.9109999999999978,100.0,100.0,0.0,9.2,0.24779002925588936,3.5840000000000005,0.5,0.0,0.0,0.0,2.5298221281347035,3.2516688129506117,0.0,1.2601715050826297,0.0,0.0,0.0,2.5298221281347035,0.07651826449363489,3.940319220006871,1.5811388300841895,0.0,0.0
92,0.0,9.2,16.54339707653463,0.0,2.021999999999998,100.0,100.0,0.0,9.2,0.25037554380310184,6.2225,1.0,0.0,0.0,0.0,2.5298221281347035,3.3156295428872484,0.0,1.4673089502744654,0.0,0.0,0.0,2.5298221281347035,0.07976156851480752,5.067933640931863,2.1081851067789192,0.0,0.0
93,0.0,9.2,16.46877586441342,0.0,2.059999999999998,100.0,100.0,0.0,9.2,0.25061123622304854,3.6,0.5,0.0,0.0,0.0,2.5298221281347035,3.444487926276019,0.0,1.291863425874078,0.0,0.0,0.0,2.5298221281347035,0.0755293291572327,4.402019738458447,1.5811388300841898,0.0,0.0
94,0.0,9.1,16.813222417859976,0.0,2.314999999999998,100.0,100.0,0.0,9.1,0.25182404726117247,5.861,2.0,0.0,0.0,0.0,2.6012817353502227,3.283789016410377,0.0,1.34086414922119,0.0,0.0,0.0,2.6012817353502227,0.06917501290080887,5.141755968970567,3.496029493900505,0.0,0.0
95,0.0,9.1,16.718657649295206,0.0,2.1479999999999984,100.0,100.0,0.0,9.1,0.2612192074283267,4.376,1.0,0.0,0.0,0.0,2.6012817353502227,3.2576623286225046,0.0,1.2346461481376396,0.0,0.0,0.0,2.6012817353502227,0.07070433778920653,2.956045406357021,2.1081851067789197,0.0,0.0
96,0.0,9.1,16.589692447830007,0.0,2.1049999999999978,100.0,100.0,0.0,9.1,0.2686136946979616,3.4725,1.0,0.0,0.0,0.0,2.6012817353502227,3.0382103602016324,0.0,1.2195194864280672,0.0,0.0,0.0,2.6012817353502227,0.073104774819149,3.1700519186074336,2.1081851067789197,0.0,0.0
97,0.0,9.0,16.772165835553395,0.0,1.9299999999999984,100.0,100.0,0.0,9.0,0.26301682913481345,5.593500000000001,0.5,0.0,0.0,0.0,2.6246692913372707,2.98732039671502,0.0,1.1462983904725677,0.0,0.0,0.0,2.6246692913372707,0.05863109145262599,5.061969341186403,1.5811388300841898,0.0,0.0
98,0.0,8.9,17.01983735847492,0.0,1.898999999999998,100.0,100.0,0.0,8.9,0.2559191342124426,5.457,0.5,0.0,0.0,0.0,2.6436506745197805,3.238462929745103,0.0,1.262901861235112,0.0,0.0,0.0,2.6436506745197805,0.05472930642349539,3.276158997633933,1.5811388300841898,0.0,0.0
99,0.0,8.9,16.955988644688706,0.0,2.104999999999998,100.0,100.0,0.0,8.9,0.2654647999540011,3.107,2.0,0.0,0.0,0.0,2.6436506745197805,3.3628941484630706,0.0,1.4010571405589105,0.0,0.0,0.0,2.6436506745197805,0.058557360684186655,2.5139866524882124,2.581988897471611,0.0,0.0
100,0.0,8.6,17.453263203463266,0.0,2.2179999999999986,100.0,100.0,0.0,8.6,0.24731385044183254,2.648,1.0,0.0,0.0,0.0,2.5905812303633926,3.63060469226973,0.0,1.2663052115856146,0.0,0.0,0.0,2.5905812303633926,0.05507995190390383,3.176849592494636,2.1081851067789197,0.0,0.0
101,0.0,8.4,17.9415754329005,0.0,2.1069999999999984,100.0,100.0,0.0,8.4,0.225596877773898,5.538500000000001,0.0,0.0,0.0,0.0,2.6749870196985173,3.091977752919389,0.0,1.2253258070135193,0.0,0.0,0.0,2.6749870196985173,0.056617381972253196,4.5696875956920975,0.0,0.0,0.0
102,0.0,8.4,18.066887121212186,0.0,2.3729999999999984,100.0,100.0,0.0,8.4,0.2281415613114886,5.976000000000001,1.5,0.0,0.0,0.0,2.6749870196985173,3.12240549960369,0.0,1.7565309878026947,0.0,0.0,0.0,2.6749870196985173,0.04854029175030809,4.70333026222437,2.41522945769824,0.0,0.0
103,0.0,8.4,18.010610064935133,0.0,2.062999999999998,100.0,100.0,0.0,8.4,0.23961026020051285,3.9799999999999995,1.5,0.0,0.0,0.0,2.6749870196985173,3.1047818723109675,0.0,1.3891648170353608,0.0,0.0,0.0,2.6749870196985173,0.05439758959833336,3.266598638747446,2.4152294576982394,0.0,0.0
104,0.0,8.4,17.9630451298702,0.0,2.033999999999998,100.0,100.0,0.0,8.4,0.2410670965382072,3.5,1.0,0.0,0.0,0.0,2.6749870196985173,3.157181580637401,0.0,1.3312500391236297,0.0,0.0,0.0,2.6749870196985173,0.050947732272689596,3.3747427885527643,2.1081851067789197,0.0,0.0
105,0.0,8.4,17.935447077922145,0.0,1.7969999999999984,100.0,100.0,0.0,8.4,0.24590342227605114,4.6435,0.5,0.0,0.0,0.0,2.6749870196985173,3.350332069946271,0.0,1.3706612353977994,0.0,0.0,0.0,2.6749870196985173,0.05777341551107786,4.071285662348497,1.5811388300841898,0.0,0.0
106,0.0,8.4,18.1348951298702,0.0,1.8509999999999984,100.0,100.0,0.0,8.4,0.2507734652603815,5.2,1.0,0.0,0.0,0.0,2.6749870196985173,2.9707952667557214,0.0,1.3302000684942925,0.0,0.0,0.0,2.6749870196985173,0.056283249581490974,4.638007234913623,2.1081851067789197,0.0,0.0
107,0.0,8.4,17.935873214285785,0.0,2.1229999999999984,100.0,100.0,0.0,8.4,0.2605152232203486,2.3525,1.0,0.0,0.0,0.0,2.6749870196985173,3.3174452929144906,0.0,1.2512398295734954,0.0,0.0,0.0,2.6749870196985173,0.06314480577339511,2.7705407113654426,2.1081851067789192,0.0,0.0
108,0.0,8.3,18.015633495671064,0.0,2.241999999999998,100.0,100.0,0.0,8.3,0.2566745597206217,3.4865000000000004,1.0,0.0,0.0,0.0,2.5407785333546005,3.4455238496641303,0.0,1.093971358552559,0.0,0.0,0.0,2.5407785333546005,0.0623649110413656,3.981225418553103,2.1081851067789197,0.0,0.0
109,0.0,8.3,17.93017245671003,0.0,2.2129999999999983,100.0,100.0,0.0,8.3,0.2642374642541764,3.9760000000000004,0.5,0.0,0.0,0.0,2.5407785333546005,3.664640176734727,0.0,1.1118857855013697,0.0,0.0,0.0,2.5407785333546005,0.07093197156638695,5.9274487672934715,1.5811388300841898,0.0,0.0
110,0.0,8.3,18.231665963203532,0.0,2.479999999999998,100.0,100.0,0.0,8.3,0.27185283668571925,6.16,1.5,0.0,0.0,0.0,2.5407785333546005,3.386874732280367,0.0,1.2060956291549458,0.0,0.0,0.0,2.5407785333546005,0.07168261601771882,3.5948110752397917,2.41522945769824,0.0,0.0
111,0.0,8.3,18.212282846320416,0.0,2.9619999999999984,100.0,100.0,0.0,8.3,0.27828791521427,3.1,2.0,0.0,0.0,0.0,2.5407785333546005,3.505809966132631,0.0,1.891723494006927,0.0,0.0,0.0,2.5407785333546005,0.07463707733493874,3.9001424475410014,3.496029493900505,0.0,0.0
112,0.0,8.3,18.264535281385356,0.0,2.7829999999999986,100.0,100.0,0.0,8.3,0.279650477642742,5.3375,1.0,0.0,0.0,0.0,2.5407785333546005,3.7830266313467655,0.0,1.5002522010204367,0.0,0.0,0.0,2.5407785333546005,0.07634383384733856,3.8010460913923274,2.1081851067789197,0.0,0.0
113,0.0,8.2,18.269222222222293,0.0,2.7409999999999988,100.0,100.0,0.0,8.2,0.27739691736067157,4.0,0.5,0.0,0.0,0.0,2.4855135843076335,3.936618856184324,0.0,1.4391081343047925,0.0,0.0,0.0,2.4855135843076335,0.07392843168359593,4.618802153517006,1.5811388300841898,0.0,0.0
114,0.0,8.0,18.830109235209314,0.0,2.9249999999999985,100.0,100.0,0.0,8.0,0.2630034901065133,4.8,1.5,0.0,0.0,0.0,2.260776661041756,3.9320703707427516,0.0,1.6109710667103165,0.0,0.0,0.0,2.260776661041756,0.0867301745534216,4.541169697580373,2.4152294576982394,0.0,0.0
115,0.0,7.9,18.97151724386732,0.0,2.6689999999999983,100.0,100.0,0.0,7.9,0.26140322311014197,4.1735,0.0,0.0,0.0,0.0,2.330951164939612,3.7701700180944444,0.0,1.4885074552868194,0.0,0.0,0.0,2.330951164939612,0.07935513791877362,2.772808494008276,0.0,0.0,0.0
116,0.0,7.9,18.983681746031827,0.0,2.5559999999999983,100.0,100.0,0.0,7.9,0.2651465150488788,5.18,0.0,0.0,0.0,0.0,2.330951164939612,3.997090999522753,0.0,1.4361770240622995,0.0,0.0,0.0,2.330951164939612,0.07986613237610354,5.305301331896448,0.0,0.0,0.0
117,0.0,7.9,18.90303244949503,0.0,2.4449999999999985,100.0,100.0,0.0,7.9,0.2655520459723316,3.7095,0.0,0.0,0.0,0.0,2.330951164939612,4.050214160378826,0.0,1.3848084504524236,0.0,0.0,0.0,2.330951164939612,0.08071091713891296,3.624121694363416,0.0,0.0,0.0
118,0.0,7.9,19.00365993867252,0.0,2.334999999999998,100.0,100.0,0.0,7.9,0.27221419094076876,4.6145,0.5,0.0,0.0,0.0,2.330951164939612,3.934623562472277,0.0,1.3329687001409876,0.0,0.0,0.0,2.330951164939612,0.08211404262541684,2.986542454634344,1.5811388300841898,0.0,0.0
119,0.0,7.9,19.044835263347842,0.0,2.226999999999998,100.0,100.0,0.0,7.9,0.2769420775880701,4.784000000000001,0.5,0.0,0.0,0.0,2.330951164939612,4.132245911676371,0.0,1.281102389871056,0.0,0.0,0.0,2.330951164939612,0.0850377510089803,4.134933023775731,1.5811388300841898,0.0,0.0
120,0.0,7.9,19.0322667207793,0.0,2.2689999999999984,100.0,100.0,0.0,7.9,0.2808365672085624,4.1850000000000005,0.5,0.0,0.0,0.0,2.330951164939612,4.312132841375008,0.0,1.4832655415220382,0.0,0.0,0.0,2.330951164939612,0.09104978263208063,3.7784800000941003,1.5811388300841898,0.0,0.0
121,0.0,7.8,19.709923286435874,0.0,2.4269999999999983,100.0,100.0,0.0,7.8,0.2526090361277019,3.9725,1.5,0.0,0.0,0.0,2.573367875415838,3.2813368990420777,0.0,1.6610642505467517,0.0,0.0,0.0,2.573367875415838,0.12115017657116167,3.229517722853092,2.41522945769824,0.0,0.0
122,0.0,7.8,19.707574801587388,0.0,2.5319999999999983,100.0,100.0,0.0,7.8,0.2569970139783937,3.6,1.5,0.0,0.0,0.0,2.573367875415838,3.2916361446680305,0.0,1.643254223924114,0.0,0.0,0.0,2.573367875415838,0.1228121994867395,2.9514591494904874,3.3747427885527648,0.0,0.0
123,0.0,7.7,20.00077718253977,0.0,2.411999999999998,100.0,100.0,0.0,7.7,0.2549190942357381,4.8555,0.5,0.0,0.0,0.0,2.4517567397911058,3.7425491153678045,0.0,1.5862380373421605,0.0,0.0,0.0,2.4517567397911058,0.12208298760081662,3.890869975553882,1.5811388300841898,0.0,0.0
124,0.0,7.6,20.105170039682626,0.0,2.2929999999999984,100.0,100.0,0.0,7.6,0.2525439120802127,3.5524999999999998,0.0,0.0,0.0,0.0,2.503331114069145,3.551763118126645,0.0,1.5311872662886286,0.0,0.0,0.0,2.503331114069145,0.1099395539230837,3.921777693569305,0.0,0.0,0.0
125,0.0,7.6,20.006821825396916,0.0,2.175999999999998,100.0,100.0,0.0,7.6,0.2659066736691452,3.8594999999999997,0.0,0.0,0.0,0.0,2.503331114069145,3.3642303785392493,0.0,1.4776497856017465,0.0,0.0,0.0,2.503331114069145,0.1146181760023489,3.1641643183206103,0.0,0.0,0.0
126,0.0,7.6,20.27436230158739,0.0,2.207999999999998,100.0,100.0,0.0,7.6,0.26351511882951384,5.038500000000001,1.0,0.0,0.0,0.0,2.503331114069145,3.1665473174035657,0.0,1.2527551858026984,0.0,0.0,0.0,2.503331114069145,0.1197279103398232,3.4957657323618747,2.1081851067789197,0.0,0.0
127,0.0,7.6,20.33465277777787,0.0,2.0909999999999984,100.0,100.0,0.0,7.6,0.267294726939088,5.192,0.5,0.0,0.0,0.0,2.503331114069145,3.3846758287220235,0.0,1.2114954028435723,0.0,0.0,0.0,2.503331114069145,0.1189235195819581,5.348671278405923,1.5811388300841898,0.0,0.0
128,0.0,7.6,20.228343253968344,0.0,1.977999999999998,100.0,100.0,0.0,7.6,0.26966808122614105,3.6,0.0,0.0,0.0,0.0,2.503331114069145,3.5823302545037374,0.0,1.173359848185258,0.0,0.0,0.0,2.503331114069145,0.11988332586789016,3.977715704047013,0.0,0.0,0.0
129,0.0,7.4,20.733799007936604,0.0,2.204999999999998,100.0,100.0,0.0,7.4,0.2546519106005306,2.4,2.0,0.0,0.0,0.0,2.5905812303633935,2.889666999202463,0.0,1.4502509361409757,0.0,0.0,0.0,2.5905812303633935,0.1117353749022992,2.7968235951204043,2.581988897471611,0.0,0.0
130,0.0,7.4,20.996110912698505,0.0,1.871999999999998,100.0,100.0,0.0,7.4,0.25997482816779544,5.74,0.0,0.0,0.0,0.0,2.5905812303633935,2.6174897253419287,0.0,1.2268912837828057,0.0,0.0,0.0,2.5905812303633935,0.1070592645955573,3.168435470911998,0.0,0.0,0.0
131,0.0,7.4,21.051007738095333,0.0,1.8419999999999983,100.0,100.0,0.0,7.4,0.2605172213631228,5.198,0.5,0.0,0.0,0.0,2.5905812303633935,2.716141201430637,0.0,1.1334784220854541,0.0,0.0,0.0,2.5905812303633935,0.10778519653817258,5.0018703168581515,1.5811388300841898,0.0,0.0
132,0.0,7.4,21.08469821428581,0.0,1.9059999999999984,100.0,100.0,0.0,7.4,0.25771481312361666,3.1,1.0,0.0,0.0,0.0,2.5905812303633935,2.8132487310316177,0.0,1.167011377646145,0.0,0.0,0.0,2.5905812303633935,0.11089011677286728,3.4511061028796743,2.1081851067789197,0.0,0.0
133,0.0,7.3,21.23289821428581,0.0,1.5499999999999983,100.0,100.0,0.0,7.3,0.2512483447917092,2.348,0.0,0.0,0.0,0.0,2.6687491868330793,2.2879803850759486,0.0,1.0217740563462259,0.0,0.0,0.0,2.6687491868330793,0.11222083284739838,2.7684604626639215,0.0,0.0,0.0
134,0.0,7.3,21.22401726190486,0.0,1.4579999999999982,100.0,100.0,0.0,7.3,0.27432554878888393,4.73,0.5,0.0,0.0,0.0,2.6687491868330793,2.491341064498002,0.0,0.9695336794333417,0.0,0.0,0.0,2.6687491868330793,0.11881707697865583,3.180098705665876,1.5811388300841898,0.0,0.0
135,0.0,7.3,21.254008333333434,0.0,1.6659999999999981,100.0,100.0,0.0,7.3,0.27213917775528096,4.3325000000000005,1.5,0.0,0.0,0.0,2.6687491868330793,2.863606221229393,0.0,1.2401809903755527,0.0,0.0,0.0,2.6687491868330793,0.11944346489727393,3.912414180812433,2.41522945769824,0.0,0.0
136,0.0,7.3,21.092341666666766,0.0,1.4329999999999983,100.0,100.0,0.0,7.3,0.2730214954552291,4.4,0.0,0.0,0.0,0.0,2.6687491868330793,2.7806212231370138,0.0,1.135058001454844,0.0,0.0,0.0,2.6687491868330793,0.11537541700445884,4.402019738458447,0.0,0.0,0.0
137,0.0,7.3,21.158932142857243,0.0,1.3409999999999982,100.0,100.0,0.0,7.3,0.2728411554038086,5.104,0.0,0.0,0.0,0.0,2.6687491868330793,2.6133405377027805,0.0,1.0761087305658281,0.0,0.0,0.0,2.6687491868330793,0.11387258495565875,4.177365464287536,0.0,0.0,0.0
138,0.0,7.3,21.20956011904772,0.0,1.2529999999999983,100.0,100.0,0.0,7.3,0.2850422824818309,3.5955,0.0,0.0,0.0,0.0,2.6687491868330793,2.605741594286015,0.0,1.0176885574673609,0.0,0.0,0.0,2.6687491868330793,0.11140442179692528,2.2609197366460303,0.0,0.0,0.0
139,0.0,7.2,21.48530297619058,0.0,1.1669999999999985,100.0,100.0,0.0,7.2,0.27879578015143813,4.7,0.0,0.0,0.0,0.0,2.573367875415838,2.6056494460563355,0.0,0.9609954329871816,0.0,0.0,0.0,2.573367875415838,0.11353535760456329,4.3728963196286985,0.0,0.0,0.0
140,0.0,7.2,21.614736309523913,0.0,1.2319999999999984,100.0,100.0,0.0,7.2,0.2785809282846069,5.561,1.0,0.0,0.0,0.0,2.573367875415838,2.3881097331638945,0.0,0.9262085198389296,0.0,0.0,0.0,2.573367875415838,0.10799701697492185,5.316900621811755,2.1081851067789197,0.0,0.0
141,0.0,7.0,22.226836904762013,0.0,1.2219999999999984,100.0,100.0,0.0,7.0,0.2619927898663597,3.168,1.0,0.0,0.0,0.0,2.494438257849294,2.8563302952247436,0.0,0.8896790932065828,0.0,0.0,0.0,2.494438257849294,0.09834213545292442,3.630429420575172,2.1081851067789197,0.0,0.0
142,0.0,6.9,22.727914285714395,0.0,1.2839999999999985,100.0,100.0,0.0,6.9,0.2607975286366989,3.6,1.0,0.0,0.0,0.0,2.4698178070456938,2.7685375275989057,0.0,0.8215189184269175,0.0,0.0,0.0,2.4698178070456938,0.08132093065236476,3.5023801430836525,2.1081851067789197,0.0,0.0
143,0.0,6.9,22.739509523809634,0.0,1.1959999999999984,100.0,100.0,0.0,6.9,0.26035038824855133,4.774500000000001,0.0,0.0,0.0,0.0,2.4698178070456938,2.85330576664319,0.0,0.7755170318353205,0.0,0.0,0.0,2.4698178070456938,0.08382693837388179,4.109967862810284,0.0,0.0,0.0
144,0.0,6.9,22.73427142857154,0.0,1.1129999999999984,100.0,100.0,0.0,6.9,0.26370937826211244,4.4,0.0,0.0,0.0,0.0,2.4698178070456938,2.7626353241087926,0.0,0.7292164744893422,0.0,0.0,0.0,2.4698178070456938,0.08108814335049763,3.977715704047013,0.0,0.0,0.0
145,0.0,6.9,22.83589047619059,0.0,0.9819999999999987,100.0,100.0,0.0,6.9,0.26401840420371686,3.84,1.0,0.0,0.0,0.0,2.4698178070456938,2.8213132469499116,0.0,0.6942750015503776,0.0,0.0,0.0,2.4698178070456938,0.0838615526491626,3.2024990241996956,2.1081851067789197,0.0,0.0
146,0.0,6.9,22.901128571428682,0.0,0.9109999999999987,100.0,100.0,0.0,6.9,0.2710207985325367,3.6,0.0,0.0,0.0,0.0,2.4698178070456938,2.7189149750399864,0.0,0.6568857502556196,0.0,0.0,0.0,2.4698178070456938,0.07534209784671814,2.9514591494904874,0.0,0.0,0.0
147,0.0,6.9,23.012194444444557,0.0,0.8429999999999988,100.0,100.0,0.0,6.9,0.2722199138191037,5.4805,0.0,0.0,0.0,0.0,2.4698178070456938,2.947450930774522,0.0,0.6246607968418625,0.0,0.0,0.0,2.4698178070456938,0.07950015879130329,3.7941361555256115,0.0,0.0,0.0
148,0.0,6.8,23.677442063492176,0.0,0.7809999999999989,100.0,100.0,0.0,6.8,0.2558173102743537,5.385,0.5,0.0,0.0,0.0,2.573367875415838,2.6676324059206444,0.0,0.5987292097991097,0.0,0.0,0.0,2.573367875415838,0.06719904439386304,4.381022838460343,1.5811388300841898,0.0,0.0
149,0.0,6.8,23.686727777777893,0.0,0.7999999999999989,100.0,100.0,0.0,6.8,0.24909122997691835,4.0,1.0,0.0,0.0,0.0,2.573367875415838,2.8388070338552716,0.0,0.6778069210492189,0.0,0.0,0.0,2.573367875415838,0.07281424383777534,3.7712361663282534,2.1081851067789197,0.0,0.0
150,0.0,6.8,23.63744206349218,0.0,0.745999999999999,100.0,100.0,0.0,6.8,0.25117841695797055,3.2,0.5,0.0,0.0,0.0,2.573367875415838,2.9444589667303385,0.0,0.6579800739975167,0.0,0.0,0.0,2.573367875415838,0.07280343988286295,3.675746333890726,1.5811388300841898,0.0,0.0
151,0.0,6.8,23.733870634920752,0.0,0.7699999999999992,100.0,100.0,0.0,6.8,0.25664808445692155,4.4,1.0,0.0,0.0,0.0,2.573367875415838,3.060312854225986,0.0,0.6332280614263534,0.0,0.0,0.0,2.573367875415838,0.07182446056920012,3.5023801430836525,2.1081851067789197,0.0,0.0
152,0.0,6.8,23.704584920635035,0.0,0.7239999999999992,100.0,100.0,0.0,6.8,0.25894967784149037,3.2,0.0,0.0,0.0,0.0,2.573367875415838,3.016099416741219,0.0,0.6083529677196725,0.0,0.0,0.0,2.573367875415838,0.07460869141724448,3.155242550986462,0.0,0.0,0.0
153,0.0,6.7,23.974022222222338,0.0,0.6799999999999992,100.0,100.0,0.0,6.7,0.25415696315719716,3.9,0.5,0.0,0.0,0.0,2.4517567397911058,3.17289321339226,0.0,0.5820461990063824,0.0,0.0,0.0,2.4517567397911058,0.06902871715414174,3.784471194529326,1.5811388300841898,0.0,0.0
154,0.0,6.7,23.81735555555567,0.0,0.6359999999999992,100.0,100.0,0.0,6.7,0.26036339942935477,3.6,0.0,0.0,0.0,0.0,2.4517567397911058,3.301316615736905,0.0,0.5565409039574516,0.0,0.0,0.0,2.4517567397911058,0.07116418346347016,4.402019738458447,0.0,0.0,0.0
155,0.0,6.7,24.08468888888901,0.0,0.5919999999999992,100.0,100.0,0.0,6.7,0.26552715322776066,6.276000000000001,0.0,0.0,0.0,0.0,2.4517567397911058,3.08739234148154,0.0,0.5319523788210115,0.0,0.0,0.0,2.4517567397911058,0.06777633254589074,3.322245559189681,0.0,0.0,0.0
